130 8340
91 81 24
111 64 28
80 118 47
71 20 13
104 27 32
97 4 2
95 70 35
14 30 26
49 1 5
5 115 26
15 98 49
86 43 16
31 113 37
12 28 46
126 70 27
97 53 15
66 3 27
16 88 1
101 78 13
52 87 46
129 93 8
108 17 49
121 54 3
108 116 28
96 107 48
78 44 19
52 80 6
52 121 44
69 43 16
14 52 27
56 108 46
98 120 15
11 56 37
60 112 8
101 108 13
124 3 39
41 103 12
58 126 36
79 47 34
5 47 26
40 104 8
3 8 6
8 76 14
73 47 12
52 27 8
1 116 40
106 104 37
122 37 43
10 126 48
67 20 34
118 8 24
19 35 4
16 23 6
104 42 6
121 91 19
109 43 24
55 119 12
21 58 22
16 15 7
85 50 18
9 16 37
32 85 18
76 119 10
38 7 33
32 62 34
30 129 44
16 113 20
56 77 12
108 97 4
53 101 24
30 71 39
113 63 1
126 27 33
37 68 16
72 38 36
7 12 15
37 1 26
21 129 23
49 109 35
86 56 38
107 130 12
36 57 18
45 16 24
82 86 37
84 10 15
26 124 1
27 103 26
8 18 35
73 49 47
33 24 45
30 27 9
92 123 3
79 23 16
58 44 50
92 103 24
51 123 31
31 123 30
77 4 46
108 115 7
67 13 20
60 73 25
36 108 40
27 107 37
118 67 41
95 66 22
7 30 18
86 90 12
120 56 24
95 123 4
117 39 35
121 48 25
113 70 30
71 33 24
42 13 7
56 58 25
71 68 18
58 83 18
37 109 43
30 87 9
1 13 8
36 89 40
107 18 26
38 15 4
68 14 27
20 92 42
106 96 13
35 124 34
27 106 27
88 44 24
40 68 43
48 4 41
125 98 29
75 23 14
112 106 26
21 110 12
3 127 36
100 80 49
98 107 10
7 78 48
6 55 40
110 87 19
84 23 37
5 15 35
50 21 15
110 64 35
118 6 20
121 35 45
51 14 6
13 87 11
116 104 42
24 8 2
115 89 30
76 80 3
79 128 41
119 51 32
74 44 25
20 17 2
70 56 7
63 95 33
10 71 46
50 9 18
25 26 16
8 90 4
14 13 46
85 83 8
27 59 49
101 41 14
3 25 1
117 123 1
129 30 20
123 30 35
127 80 26
126 121 33
87 74 37
21 44 21
69 24 34
80 29 19
124 24 45
90 63 24
83 42 36
122 104 44
107 70 40
40 23 3
86 107 45
63 118 30
50 92 29
12 20 7
52 70 2
66 65 47
110 94 48
63 95 46
26 84 1
32 83 27
110 17 30
100 74 1
42 33 45
17 26 39
113 122 20
10 86 44
122 74 30
38 100 50
89 53 19
25 18 30
19 13 17
79 97 44
17 19 36
59 14 45
59 55 46
32 72 26
92 91 12
113 31 23
44 80 10
89 45 20
16 80 19
86 72 37
54 24 41
60 48 10
110 97 36
99 108 2
118 16 37
4 127 32
57 73 42
14 93 1
125 32 27
32 98 25
91 17 15
88 107 28
116 27 26
121 50 32
80 12 41
47 8 27
6 66 29
14 123 1
40 6 25
76 98 32
25 48 43
120 28 17
39 27 23
47 103 8
58 62 14
109 58 26
56 55 38
13 96 45
28 37 30
18 104 13
91 40 12
82 12 48
30 24 8
21 50 40
104 46 34
122 47 7
21 101 5
74 89 12
70 2 15
97 67 47
115 66 4
62 117 12
6 123 24
77 52 10
22 122 31
123 40 28
19 126 41
79 108 20
79 127 33
107 43 30
42 17 9
123 116 23
6 23 22
117 36 34
92 9 26
48 37 44
23 51 37
62 52 4
120 46 20
107 80 33
62 13 12
117 89 45
45 117 12
63 26 12
71 99 15
20 106 8
4 38 43
111 40 23
77 119 13
37 74 9
50 37 14
57 77 15
101 66 5
64 56 43
38 126 24
27 4 47
103 75 27
55 16 48
88 34 47
42 10 19
26 123 35
113 66 46
74 35 31
80 124 42
118 8 13
117 105 2
12 14 5
86 114 19
74 130 39
120 57 47
34 89 29
42 5 25
76 101 9
46 27 41
12 6 6
109 119 8
70 61 32
9 96 19
68 62 4
55 80 46
65 48 20
75 4 45
35 38 48
122 121 39
89 97 23
64 90 17
74 99 29
74 57 32
87 60 49
104 49 48
31 6 10
28 10 20
15 51 9
77 46 19
68 111 17
93 96 28
47 113 1
82 29 44
96 1 17
64 120 17
9 77 19
82 64 38
101 123 13
78 31 41
34 74 40
69 56 27
31 3 18
61 17 22
89 115 26
130 89 32
56 70 11
35 5 5
8 45 19
26 90 5
85 124 26
68 94 26
76 123 23
80 14 21
82 45 38
69 105 40
51 52 32
47 106 11
10 96 12
113 67 14
82 6 46
86 51 46
36 52 26
109 98 32
40 57 45
67 10 17
30 106 11
91 102 6
37 128 45
121 94 22
22 46 7
8 105 46
2 45 10
80 55 35
70 23 8
72 56 41
70 64 46
12 72 39
95 123 6
129 42 30
74 105 11
54 60 8
62 57 16
119 70 21
4 48 49
121 59 41
1 71 15
88 55 27
47 17 36
33 42 50
99 63 17
81 55 11
97 83 2
7 129 39
56 129 28
42 119 4
46 30 4
58 52 10
105 16 48
28 87 40
113 8 39
82 2 7
34 80 22
19 28 32
122 98 13
47 123 31
58 108 26
25 84 10
104 96 44
118 129 8
39 123 41
94 103 13
106 84 18
63 31 37
111 107 24
36 70 5
84 125 50
86 36 33
35 71 38
33 13 5
44 122 47
119 81 21
26 53 31
39 77 46
85 98 12
122 128 13
79 75 32
5 94 37
20 25 3
20 85 17
87 109 20
58 96 29
115 28 22
97 52 5
130 115 6
99 50 37
57 48 25
119 69 24
115 1 40
118 89 33
15 46 13
24 38 4
75 52 33
113 115 6
65 117 30
20 24 20
9 117 25
118 43 38
17 72 36
5 109 35
27 6 16
35 40 4
47 21 9
25 4 13
49 74 14
18 54 47
75 101 46
62 75 45
101 82 30
10 87 5
53 80 22
9 86 15
68 90 26
64 23 31
91 103 44
106 20 49
82 43 47
60 64 20
70 97 36
65 112 49
55 1 26
49 35 35
42 55 48
3 46 21
39 119 15
27 116 22
60 59 26
22 51 19
69 88 47
49 88 46
36 110 22
20 129 32
36 1 35
97 106 28
2 24 6
7 6 11
26 94 7
39 92 33
51 12 28
68 24 35
104 112 10
115 129 49
33 26 40
46 98 15
30 115 7
81 105 32
114 67 49
58 2 2
14 118 9
103 34 2
117 55 36
55 77 34
114 118 14
7 13 27
26 101 23
125 6 26
103 129 10
77 8 50
45 120 43
38 13 15
6 111 16
47 117 29
107 115 16
39 15 28
129 21 39
111 59 25
7 104 37
103 60 31
121 87 50
39 129 49
51 49 44
66 1 9
127 7 23
19 68 38
130 36 48
106 102 6
63 52 30
58 4 24
60 1 47
5 59 14
19 121 49
53 54 8
100 59 47
34 112 29
108 93 35
96 110 44
102 72 14
82 27 11
1 45 30
9 21 9
35 126 29
11 59 33
108 70 24
30 38 42
69 38 13
100 6 49
15 116 43
82 99 8
22 54 33
65 108 23
32 63 8
46 23 32
70 73 31
14 120 44
112 2 2
20 110 21
8 46 18
59 61 43
40 58 4
115 79 15
45 59 22
30 67 46
89 32 4
102 11 17
50 117 22
32 90 3
6 11 40
59 54 40
5 54 33
71 76 46
45 93 20
40 9 4
37 13 14
7 24 3
24 31 19
103 75 42
29 16 29
111 58 28
40 20 18
3 84 5
24 65 17
12 62 24
91 106 47
28 10 22
102 113 41
48 3 20
82 10 33
5 34 37
95 107 38
57 80 18
13 49 31
99 94 40
67 66 46
96 58 1
115 125 36
86 51 35
53 25 33
53 2 49
32 78 19
49 33 44
35 53 11
106 46 49
109 110 31
14 68 1
60 31 19
43 78 10
73 111 27
74 45 50
90 118 43
101 90 43
68 45 28
122 83 4
13 41 45
91 110 7
82 123 44
39 3 16
115 25 10
85 10 47
5 106 47
89 80 47
92 49 21
86 3 7
63 48 17
128 39 17
48 16 29
17 18 2
82 116 41
22 11 15
95 54 16
59 80 1
59 99 14
93 118 44
24 60 49
60 114 30
31 65 29
122 87 15
33 54 49
80 58 42
123 61 23
66 73 48
108 129 30
115 3 5
120 90 26
22 117 10
113 104 32
56 15 36
59 3 23
3 9 35
56 18 41
104 128 22
54 56 12
4 63 36
28 18 50
65 55 10
109 30 34
23 68 34
52 120 40
100 115 34
8 121 5
54 7 12
85 14 7
103 39 40
88 2 31
22 40 32
107 64 38
23 95 29
46 83 17
74 44 16
129 120 49
110 117 10
34 38 27
90 75 12
107 124 25
21 91 3
97 13 2
58 24 34
98 125 31
46 14 38
92 117 43
5 72 21
83 68 43
100 15 45
5 33 29
88 126 43
74 9 35
77 37 14
7 22 49
34 61 24
40 125 5
56 79 47
48 20 2
121 82 16
51 127 8
102 78 18
75 57 29
101 121 11
98 30 36
51 85 11
63 12 39
26 102 46
122 58 40
75 59 38
55 11 3
123 64 37
76 61 7
130 80 27
38 35 33
96 98 7
16 96 18
44 16 16
14 68 43
82 46 41
38 130 41
80 5 16
109 117 5
23 110 3
41 116 23
82 103 23
92 3 11
108 76 4
6 20 12
71 107 43
34 56 43
5 104 43
105 119 29
114 3 40
12 98 15
95 94 46
24 81 29
126 101 41
114 98 48
93 56 26
108 72 6
64 122 12
112 117 6
90 104 42
34 51 49
55 124 14
79 48 11
55 123 18
113 107 22
56 44 15
76 3 15
34 44 46
72 89 33
76 21 32
51 47 11
59 83 4
104 115 4
12 66 39
94 25 40
118 50 39
125 22 23
76 90 24
87 80 47
22 25 5
21 27 47
92 97 9
7 6 13
24 74 39
72 35 39
107 51 20
21 103 42
115 126 9
130 2 39
33 26 42
8 19 36
37 51 40
39 129 38
79 41 21
34 15 1
87 24 7
79 25 13
109 58 30
90 48 15
75 97 9
75 33 24
127 3 14
70 108 1
24 23 50
62 124 19
72 99 37
83 64 30
31 34 30
97 6 41
70 78 14
116 86 34
39 126 46
47 26 34
44 116 47
115 119 19
72 11 45
25 105 5
26 47 31
127 125 17
78 51 15
11 64 29
115 95 12
78 44 12
58 38 24
14 11 19
4 80 44
21 84 18
99 120 32
126 58 23
33 49 15
11 93 33
9 13 12
45 86 6
73 6 4
71 27 35
10 73 30
17 86 15
102 76 27
22 98 41
74 118 33
113 66 50
16 46 10
90 88 19
34 128 25
85 4 3
31 57 3
108 77 42
20 84 7
84 119 46
112 80 45
74 113 39
39 88 9
104 44 45
76 40 3
53 125 24
46 11 37
115 7 33
8 118 17
42 58 40
107 10 48
103 68 4
82 59 35
99 89 35
67 20 40
116 52 8
81 39 32
19 76 11
77 46 23
30 32 40
97 29 27
14 93 47
49 109 28
39 37 20
107 130 5
7 88 3
60 50 21
7 5 5
20 89 34
56 62 3
97 21 28
14 121 1
106 31 36
58 90 38
24 88 16
39 83 28
61 59 23
97 36 43
82 40 35
26 46 47
109 98 23
24 122 14
88 75 14
106 68 39
108 58 18
62 69 41
124 125 24
23 66 1
11 104 9
89 73 33
75 12 7
91 80 9
8 128 21
16 22 29
93 35 35
85 124 30
1 127 46
76 62 17
36 82 17
23 77 15
114 51 41
21 124 35
36 78 46
80 112 38
46 119 10
64 112 35
95 1 7
22 18 20
10 69 4
29 72 43
16 112 43
40 121 34
42 50 3
1 48 22
101 76 39
42 8 6
4 22 24
91 105 15
89 31 49
88 86 41
76 65 35
74 7 2
129 102 48
27 106 20
129 86 40
32 107 38
1 120 19
48 65 44
41 25 6
112 91 34
1 17 12
44 95 43
119 105 19
64 88 41
49 115 47
77 102 11
5 114 7
102 112 22
120 78 31
18 34 26
28 84 39
53 70 9
27 32 47
32 88 1
5 33 18
10 120 39
114 85 28
1 103 28
63 93 17
117 98 45
130 41 48
22 1 42
24 106 8
95 76 32
40 60 50
98 30 25
24 105 49
107 59 46
66 84 13
77 42 10
3 43 48
2 86 41
58 103 36
109 13 45
85 2 12
35 13 37
107 119 33
53 111 23
66 12 29
96 114 4
86 89 21
121 104 6
114 27 36
63 118 23
80 47 2
93 26 15
123 59 32
30 35 43
87 104 30
87 81 46
69 54 27
45 121 31
114 3 29
47 58 3
112 57 8
56 110 8
121 16 14
71 1 50
22 28 50
40 129 18
18 123 30
74 115 32
72 116 4
27 128 10
41 28 20
45 56 23
29 101 22
53 85 20
41 123 28
118 1 45
72 112 6
113 91 3
102 103 26
4 86 24
105 27 28
105 68 29
108 34 9
65 19 34
32 15 20
42 16 47
62 51 42
127 22 40
67 110 1
13 25 37
117 76 29
40 13 21
4 115 28
77 81 48
3 54 24
68 66 23
100 87 3
65 93 40
99 107 12
47 103 1
68 119 34
75 72 5
120 104 5
69 111 35
30 75 47
7 74 28
8 50 48
64 68 20
17 124 41
51 42 19
103 106 17
32 20 47
45 129 2
11 120 21
116 19 33
25 29 36
16 114 36
34 37 21
38 43 6
104 12 12
8 95 33
113 83 30
75 97 11
34 110 11
56 39 36
40 100 43
129 35 49
99 125 15
65 76 5
53 98 5
51 3 40
121 31 38
2 24 23
3 41 44
21 126 4
122 123 8
126 33 19
115 126 24
114 129 5
43 100 44
17 94 3
44 97 36
6 23 28
71 69 21
76 36 45
124 31 39
43 54 49
34 94 16
19 102 40
3 106 38
108 1 36
31 108 38
24 87 50
128 20 50
118 110 17
119 44 40
37 81 18
54 50 8
102 30 21
4 38 49
1 121 29
77 58 9
103 43 44
58 129 36
7 119 39
33 41 18
70 35 9
113 108 49
93 123 3
85 62 10
65 82 11
24 100 2
123 50 38
29 85 12
120 121 38
27 31 48
117 104 12
54 91 22
101 54 14
82 52 21
76 6 7
82 71 34
70 7 31
81 32 18
22 125 38
65 77 17
123 27 27
112 115 4
110 61 40
50 36 37
129 20 9
99 112 48
126 12 43
52 68 17
53 44 37
24 5 7
56 93 15
54 38 24
31 3 11
28 33 10
55 73 12
86 21 39
6 8 15
61 29 25
90 7 45
2 23 2
15 43 16
59 111 2
33 73 40
20 28 26
108 104 15
13 42 32
55 3 10
47 25 15
44 10 12
47 18 12
3 102 12
69 48 34
68 117 16
93 118 35
55 91 15
75 130 1
102 87 5
65 99 31
124 99 10
119 75 8
124 76 26
67 47 13
44 58 29
111 55 16
19 87 13
128 88 21
71 14 6
20 62 37
39 3 20
97 39 33
49 97 46
72 10 39
10 88 19
108 20 7
15 12 19
61 19 50
90 11 5
125 68 24
42 94 48
66 78 9
16 44 32
129 49 39
13 71 49
110 23 16
63 24 14
65 57 47
101 69 1
88 111 36
93 18 46
26 114 21
33 128 2
40 14 31
106 54 11
91 56 17
111 20 8
6 9 27
32 24 5
65 53 49
11 108 35
114 69 9
91 112 33
53 40 11
111 34 27
26 103 20
13 110 17
76 53 40
100 19 34
30 70 13
63 88 12
103 85 39
79 114 17
29 39 2
2 25 20
10 25 33
119 100 27
41 22 16
25 73 2
3 96 48
55 67 34
110 41 19
95 23 23
101 87 4
29 95 18
54 41 14
1 17 27
100 8 33
113 11 50
50 92 11
50 111 24
8 33 17
114 126 4
6 46 43
69 93 8
72 25 13
94 103 19
63 12 30
74 97 31
9 71 10
90 68 13
53 39 1
30 130 40
77 83 13
75 110 31
113 39 4
40 37 4
62 68 22
55 106 2
61 50 5
50 23 32
97 103 20
130 80 18
76 80 11
49 81 10
54 108 17
100 5 4
69 17 26
112 55 45
68 44 11
17 107 23
50 94 33
127 87 37
93 105 17
116 114 41
80 100 15
71 66 33
126 48 21
1 53 47
130 33 27
26 44 45
105 119 20
20 73 26
102 115 25
35 10 10
109 10 18
34 33 50
14 114 42
21 130 32
111 83 36
29 6 16
61 94 24
60 30 15
8 1 24
61 129 18
31 73 17
84 117 6
106 94 28
76 105 17
16 80 14
77 39 40
121 2 10
8 55 31
105 47 9
12 45 8
74 119 45
4 25 16
4 9 8
68 119 23
23 52 2
106 48 33
47 39 5
47 80 6
7 14 3
110 51 36
130 90 22
105 19 31
12 17 30
6 12 17
41 88 49
28 125 17
5 90 4
10 72 9
117 60 23
93 90 28
31 53 21
70 4 43
91 54 13
65 90 37
72 130 38
37 93 28
121 46 29
102 103 41
52 69 27
53 3 50
64 94 38
3 46 27
50 68 6
25 66 28
87 122 11
126 124 5
23 105 26
103 106 19
36 87 44
78 63 3
47 8 35
118 81 2
105 37 34
125 20 38
117 17 43
21 45 41
32 47 44
60 123 30
2 51 7
118 117 46
93 69 39
55 35 43
126 105 5
14 53 34
33 95 1
123 93 7
1 110 4
63 26 7
111 6 20
121 15 32
75 32 5
109 62 45
14 106 18
43 17 48
129 4 41
37 118 47
122 23 8
43 116 27
74 81 21
92 111 45
51 55 30
124 31 41
55 80 28
104 56 33
7 96 44
90 54 12
97 94 50
119 106 18
19 102 42
31 108 40
104 68 43
38 19 14
80 41 2
52 38 6
118 122 29
120 41 34
59 12 36
37 99 10
86 110 16
58 107 20
56 100 44
74 106 27
106 51 23
26 47 48
29 16 22
85 53 7
115 19 34
68 58 1
25 120 7
17 47 27
46 80 20
57 126 6
127 2 48
75 115 29
16 64 4
53 113 18
107 98 44
120 41 47
55 27 6
17 93 35
34 123 35
97 21 19
53 64 18
55 61 4
41 63 34
26 104 43
44 115 17
105 89 24
126 46 43
127 8 41
68 15 21
36 124 32
2 29 48
85 6 29
1 51 42
79 35 10
61 54 20
68 53 20
114 16 38
41 67 45
68 11 23
76 8 31
68 110 2
77 57 41
18 12 3
3 33 22
6 102 2
45 88 45
64 10 15
123 22 48
6 63 10
51 28 20
32 119 26
116 77 18
98 101 1
16 86 18
35 129 12
29 84 44
105 40 37
76 88 37
89 12 27
43 129 25
77 29 36
62 104 2
79 60 16
83 85 14
128 31 11
39 113 32
33 54 42
53 12 46
71 75 18
51 35 36
40 128 41
31 69 33
118 71 49
44 12 36
116 58 18
66 120 8
95 12 25
31 62 30
15 65 32
11 4 24
35 48 36
64 81 29
25 57 47
113 57 34
67 27 19
64 61 50
58 112 19
63 17 13
59 52 29
6 124 16
35 41 33
96 75 27
60 19 4
48 57 49
87 79 15
46 44 18
42 72 8
97 73 46
12 102 47
52 66 39
65 4 14
124 70 24
102 90 8
76 11 45
102 93 13
113 99 44
82 67 23
97 110 49
99 55 26
112 18 31
58 93 19
76 48 48
74 41 17
101 45 9
114 69 24
76 38 3
120 13 27
80 108 3
120 32 40
51 50 47
113 85 1
46 60 39
93 45 19
47 65 34
124 112 34
66 100 25
86 103 31
3 24 2
107 1 45
115 77 30
7 93 43
2 9 27
120 119 49
56 68 2
104 123 47
45 95 6
86 35 18
19 16 43
11 38 48
15 83 48
29 117 21
27 3 6
127 117 26
99 92 42
18 112 47
60 83 15
3 54 2
6 110 43
105 108 8
8 55 20
40 25 9
110 119 38
129 75 2
81 38 11
23 71 4
46 59 29
78 45 26
21 16 13
117 106 7
38 58 50
55 128 5
46 20 37
67 94 48
81 34 13
30 20 45
66 53 47
3 93 7
63 41 49
92 33 4
75 89 44
44 15 26
22 55 12
47 46 10
93 102 27
50 33 38
64 11 29
96 32 9
67 114 3
84 3 27
112 124 15
32 15 24
26 76 12
79 120 1
129 112 18
110 9 41
92 40 20
47 31 8
62 127 41
34 124 45
51 12 23
59 29 3
119 98 49
117 18 28
127 14 45
3 95 29
81 29 32
104 112 5
81 89 46
92 67 15
79 127 17
100 3 13
21 96 32
118 93 1
77 54 40
69 76 45
112 70 21
121 122 26
49 117 45
1 15 12
52 104 23
116 79 11
111 30 16
79 2 22
85 107 41
22 13 1
122 96 4
69 18 40
76 58 41
20 120 35
82 54 5
52 42 47
78 63 5
29 5 48
104 103 13
38 89 5
114 11 4
83 6 18
106 33 9
112 77 37
56 43 38
47 87 37
43 116 16
19 84 41
97 18 44
115 61 7
19 58 25
46 116 13
112 43 22
20 110 3
59 58 20
23 130 34
71 106 15
15 70 30
50 60 22
12 74 40
99 60 11
38 114 11
62 98 9
103 105 11
67 124 20
114 87 12
75 85 18
72 50 6
81 102 11
122 42 23
71 37 36
53 125 4
50 14 27
14 25 31
110 55 11
91 11 21
10 9 38
42 70 30
31 22 39
14 78 42
35 114 27
22 107 39
43 28 37
79 61 39
91 83 45
115 79 10
84 27 36
4 77 8
46 111 32
20 128 6
18 57 45
130 101 13
68 71 50
12 25 16
94 67 15
58 107 22
79 49 42
120 43 1
84 31 47
42 32 17
79 7 45
40 4 5
83 77 45
76 55 11
17 28 16
113 98 8
123 92 39
46 57 38
55 75 49
114 116 29
93 119 9
12 13 19
41 110 27
101 95 19
44 25 5
4 19 16
93 35 15
61 105 11
76 81 10
10 112 4
116 5 47
127 115 48
33 108 25
56 116 3
22 76 5
97 56 15
30 78 41
102 124 23
16 110 14
111 109 1
56 77 11
128 97 4
107 67 36
29 50 35
11 28 7
121 120 22
125 126 7
36 32 31
125 43 9
94 23 42
124 65 3
87 34 43
109 110 26
127 1 40
118 102 48
20 86 35
49 9 32
31 14 2
105 74 24
35 125 3
82 6 43
112 15 19
126 117 46
35 19 21
87 106 3
119 128 10
102 82 39
100 2 18
114 88 37
56 35 27
11 28 20
13 120 40
1 90 12
95 54 11
109 14 35
67 96 17
102 33 2
83 124 8
37 3 47
91 63 11
85 124 36
72 120 23
112 118 9
65 118 48
78 93 3
72 109 49
11 89 13
89 125 27
119 112 15
25 8 36
109 2 38
114 2 10
84 88 31
10 69 10
20 55 38
121 40 25
45 106 50
70 11 8
97 31 38
30 86 12
95 69 9
101 59 41
115 96 19
59 72 10
29 102 49
117 121 49
121 12 47
40 48 33
72 32 44
71 90 18
104 74 23
18 71 22
3 73 28
43 75 46
3 8 47
77 125 1
87 40 25
104 70 25
119 65 37
85 44 2
130 128 50
111 102 27
118 101 27
4 17 49
95 125 38
1 100 29
75 64 27
37 78 8
117 95 9
41 40 10
53 65 21
15 53 50
77 7 22
130 117 12
128 44 35
45 26 16
122 58 35
40 117 1
78 106 25
71 126 38
38 81 23
121 58 4
130 110 9
118 47 33
39 55 1
21 25 7
45 95 8
76 29 13
14 107 30
121 9 4
66 53 36
77 78 23
102 24 19
112 11 6
29 36 34
114 125 25
82 80 34
123 20 46
64 46 12
33 15 37
68 112 11
98 25 50
70 28 41
36 62 29
88 66 13
88 107 14
25 94 24
82 126 42
80 12 27
49 39 30
4 13 10
82 68 37
29 78 44
129 21 10
121 43 15
13 104 30
12 45 12
97 95 38
87 126 37
17 71 23
23 113 16
105 68 35
76 33 37
37 31 43
97 69 22
81 18 47
82 95 32
38 23 44
85 27 37
106 123 36
46 93 5
114 37 46
3 42 20
113 53 23
15 3 16
20 49 36
49 122 41
79 90 16
88 49 22
2 119 11
94 29 46
7 85 8
45 48 43
116 118 5
17 29 39
12 66 47
4 69 39
72 104 26
83 94 12
38 20 15
83 11 14
113 25 18
52 4 23
16 65 29
4 1 26
66 98 47
3 64 21
82 130 2
41 8 43
46 86 15
103 80 7
102 8 13
5 13 3
35 43 15
71 35 16
46 47 23
48 25 33
58 34 8
119 72 11
59 47 8
67 104 30
112 28 39
73 107 38
58 27 5
10 127 19
127 25 10
35 92 28
51 44 47
111 121 11
115 117 25
84 46 38
8 100 9
108 12 43
63 79 22
37 32 11
52 94 50
35 121 32
72 129 45
56 20 42
51 13 37
12 104 5
28 17 46
100 104 29
45 47 9
26 104 21
121 44 40
126 44 12
6 98 33
86 22 15
129 117 43
52 80 7
33 78 14
38 79 32
123 69 44
116 115 46
116 13 35
54 91 15
78 120 15
21 65 13
12 16 13
5 35 17
55 43 5
56 5 3
20 45 10
89 127 9
48 124 1
105 11 11
39 90 50
106 92 28
74 45 21
107 68 48
121 42 7
103 116 40
93 5 17
50 112 25
18 75 37
116 59 43
126 53 37
110 38 22
1 14 30
42 76 25
34 32 29
77 11 24
20 116 11
4 7 8
49 90 10
109 107 10
29 84 22
86 56 26
50 43 46
14 54 50
129 27 18
30 85 46
20 28 19
12 31 11
127 12 43
31 86 15
95 61 40
101 106 8
33 24 33
58 9 44
40 99 28
83 92 45
87 117 43
77 4 34
77 45 35
116 29 5
53 112 39
64 27 30
85 41 27
59 18 46
64 59 19
54 128 44
104 101 11
128 85 9
118 120 40
27 125 15
3 32 30
51 112 18
78 98 43
32 68 28
42 98 39
36 112 39
64 73 38
80 127 18
1 80 50
6 53 6
96 30 33
32 19 28
96 87 15
112 19 32
13 113 39
8 105 45
15 126 33
44 123 16
92 118 10
7 113 17
115 71 15
110 23 9
76 62 25
93 18 39
48 30 45
82 111 44
86 74 5
61 107 48
91 75 23
12 107 32
43 117 32
84 30 28
63 73 20
114 81 12
70 93 49
8 35 43
92 22 19
124 108 41
46 56 19
51 4 30
115 52 15
116 69 36
96 89 37
11 80 23
126 38 10
44 42 40
83 103 21
10 34 31
18 36 30
116 23 41
83 19 27
6 85 28
112 30 32
126 91 21
16 32 41
107 121 17
102 78 2
3 50 46
104 86 35
1 54 23
9 7 18
98 76 28
50 80 7
10 120 47
90 22 11
10 59 37
102 43 21
73 68 6
21 40 11
70 56 8
108 102 41
18 29 40
111 37 21
19 62 42
93 121 18
125 7 9
85 127 15
90 109 20
83 88 32
63 14 45
57 108 11
13 10 34
114 76 14
1 88 34
33 15 26
79 97 32
66 118 19
108 55 50
21 111 12
33 92 17
69 8 27
29 117 25
105 73 18
16 36 1
102 46 39
54 84 43
39 44 2
8 13 27
64 50 12
57 73 30
17 7 27
81 41 20
5 43 30
113 102 12
97 72 16
13 51 48
100 60 3
124 44 1
48 91 13
29 89 20
126 40 28
50 121 34
61 52 33
32 94 15
36 119 13
38 57 31
58 35 44
62 127 32
110 88 32
33 8 36
24 93 36
24 13 13
116 103 9
40 105 19
24 16 18
73 67 36
59 6 10
35 81 17
130 21 36
15 34 28
51 107 22
39 24 6
103 111 6
118 92 33
81 41 33
39 4 27
121 61 7
105 83 22
124 85 15
77 5 31
88 130 13
117 108 33
56 32 15
31 118 8
80 79 32
49 122 43
121 53 38
72 76 37
12 51 34
66 110 46
29 81 34
58 92 2
17 36 44
44 40 36
37 118 27
52 11 28
105 83 35
113 44 33
14 18 6
130 48 44
48 90 43
101 99 49
130 83 1
2 65 19
119 35 10
52 57 36
29 123 44
63 3 16
92 55 22
23 123 22
99 60 2
84 55 32
38 50 17
48 66 36
45 115 48
72 94 40
29 32 10
130 36 47
78 67 20
76 39 45
10 127 21
50 125 7
61 97 44
119 86 32
4 26 34
48 96 36
2 122 14
81 93 10
29 20 13
16 60 50
119 37 32
75 127 19
104 19 36
124 105 40
11 36 48
95 85 23
90 1 7
104 63 42
24 73 2
65 128 1
114 29 11
87 49 23
59 5 26
89 46 46
