250 14050
174 168 39
31 46 21
47 4 27
185 172 28
22 131 21
223 142 39
130 14 43
201 84 5
182 220 44
124 127 22
165 248 22
144 151 27
3 141 38
79 78 18
163 212 44
206 165 50
144 228 18
113 197 43
26 18 21
127 54 10
103 23 24
221 57 24
148 33 36
69 62 3
31 95 34
148 106 26
164 179 19
231 41 10
97 118 47
100 106 34
124 217 36
13 180 50
250 65 21
60 184 43
90 173 17
173 191 36
121 240 32
7 157 44
220 66 2
123 17 15
6 74 22
171 31 22
225 112 22
216 19 16
237 118 20
124 85 38
164 10 38
120 55 23
222 1 49
183 186 5
162 48 9
149 68 37
240 157 13
68 47 41
135 110 22
164 121 27
11 110 31
110 196 15
221 49 38
189 12 50
128 207 26
74 241 13
237 141 44
46 104 17
71 171 37
184 137 29
216 185 25
13 78 15
231 101 10
47 144 33
244 178 13
139 147 30
138 110 19
163 37 2
10 226 37
81 114 22
90 32 27
70 73 27
96 191 42
140 46 32
76 74 49
4 177 11
109 92 48
155 133 16
192 203 29
46 77 35
228 202 37
187 141 1
158 67 7
179 163 6
209 76 45
106 180 19
110 50 18
131 226 40
192 205 38
73 93 7
55 85 1
205 180 30
40 70 10
87 130 22
126 237 32
205 23 46
141 142 9
141 228 12
23 199 40
62 40 18
217 29 44
83 219 45
14 223 30
72 66 1
219 139 31
114 48 34
26 28 38
197 140 2
230 244 41
168 106 50
112 127 6
237 201 44
206 150 10
76 52 7
29 92 20
130 10 17
160 29 49
172 32 42
223 198 27
195 221 20
136 11 2
72 20 6
120 80 42
231 54 32
67 112 37
98 222 39
5 118 27
192 103 40
215 37 32
107 216 39
55 27 9
151 4 39
97 124 29
161 173 3
70 58 38
138 213 22
248 15 30
38 116 47
206 138 13
248 75 44
118 239 41
208 9 41
60 187 20
178 20 30
201 189 43
49 79 35
244 82 35
206 115 29
100 229 49
73 123 20
31 246 3
125 28 25
132 250 3
124 206 7
214 245 14
240 52 43
177 132 15
49 148 27
246 48 7
19 159 16
228 81 2
184 231 40
136 170 8
101 77 16
21 14 36
233 66 12
146 162 23
50 200 42
171 249 45
64 6 7
4 236 28
162 229 29
169 33 19
20 86 36
229 96 48
105 177 32
191 88 41
176 4 7
33 249 42
165 22 17
211 225 47
141 23 20
217 160 1
24 171 21
120 107 13
95 59 6
154 26 37
71 116 46
115 150 38
183 206 43
42 115 42
95 100 7
159 171 36
107 243 10
41 139 45
59 23 15
3 144 14
40 214 27
164 71 6
198 170 22
134 139 34
231 245 3
117 161 25
186 21 35
45 99 35
23 221 30
29 205 44
182 135 28
67 70 2
170 106 46
194 217 48
172 43 18
19 11 23
92 35 11
236 152 6
169 108 31
198 185 37
178 179 49
152 196 23
226 94 20
209 224 9
22 76 32
70 16 3
35 41 23
24 148 50
131 90 16
189 126 29
238 119 31
191 19 45
244 81 1
96 136 27
244 39 4
220 167 18
129 98 44
171 90 11
73 106 42
119 102 8
151 56 16
204 78 17
188 5 24
20 141 42
193 46 34
32 163 48
93 23 45
107 217 7
119 124 26
189 137 43
58 57 2
241 224 25
48 111 46
10 84 26
44 5 36
143 91 20
73 16 4
14 90 11
123 225 19
6 151 31
186 62 49
183 133 49
248 37 20
139 237 2
201 17 19
82 227 2
158 23 43
203 231 3
226 62 44
92 194 17
139 38 21
162 164 10
7 125 39
187 110 6
83 36 30
228 91 19
173 34 36
104 94 33
145 75 46
160 191 32
183 179 20
131 191 17
159 26 21
231 57 22
104 230 42
136 16 38
13 133 6
212 106 31
153 185 29
45 138 16
92 243 30
248 28 28
32 179 5
130 85 4
14 115 17
38 193 23
85 178 3
152 101 41
136 12 40
51 14 6
229 134 19
3 221 48
116 187 40
35 166 44
56 87 42
177 91 43
126 153 9
250 32 33
164 4 32
73 209 8
143 45 38
33 229 8
221 156 47
80 233 38
171 177 6
132 179 44
174 150 12
240 212 17
215 70 22
190 22 15
229 171 22
128 205 48
95 182 21
243 63 10
23 139 44
65 24 9
87 6 41
229 46 27
2 135 48
121 200 4
242 245 43
118 36 20
199 150 15
142 181 16
105 245 3
204 135 25
161 48 50
231 216 28
206 87 9
185 150 3
102 16 38
179 24 23
34 75 39
181 217 8
244 34 36
176 93 37
14 73 33
27 11 8
95 11 31
63 164 25
184 187 39
126 60 23
133 134 18
48 244 12
77 181 31
25 114 21
116 129 48
78 76 39
11 153 1
106 18 25
249 12 43
7 45 5
141 207 21
5 192 31
95 224 31
229 129 38
12 208 21
195 166 31
77 250 23
137 138 14
175 22 22
127 46 41
1 54 48
114 42 28
36 9 19
17 160 39
76 110 16
88 147 3
29 64 26
78 25 50
235 42 31
175 119 39
66 35 33
140 94 9
48 167 7
19 92 17
228 14 40
223 6 46
113 190 16
158 181 15
194 113 33
16 214 19
34 179 1
244 86 37
64 194 32
101 102 20
213 72 2
159 233 30
93 102 30
244 181 45
222 227 18
76 75 35
80 81 20
171 130 41
146 46 24
2 89 12
20 95 32
24 146 19
15 113 27
195 158 45
174 221 39
15 231 19
32 235 30
27 211 28
175 234 39
233 163 13
130 227 32
198 85 33
65 12 1
155 171 42
214 178 28
12 154 40
113 213 13
161 193 26
136 186 20
237 149 19
44 38 26
207 118 48
28 83 25
122 228 42
143 159 4
87 127 10
27 123 36
201 228 15
51 110 39
26 224 7
189 124 38
247 169 45
40 203 44
182 42 40
43 10 24
109 211 39
182 220 46
166 205 31
67 12 8
78 204 48
40 103 42
232 69 14
222 104 45
70 124 5
77 225 46
31 201 18
82 130 3
2 66 14
231 224 12
199 202 5
163 247 3
191 249 40
44 102 24
181 234 41
7 111 38
77 177 5
201 130 15
89 70 39
32 211 36
1 122 6
79 233 15
249 228 20
174 190 42
27 62 39
52 72 50
226 34 37
99 91 24
91 28 15
45 64 1
26 121 13
2 156 28
71 206 20
233 224 19
249 182 25
4 126 35
246 52 35
113 242 30
51 83 40
127 19 31
137 229 33
119 243 15
213 25 37
224 231 12
6 34 36
41 124 3
211 10 1
82 69 6
213 101 32
12 33 5
31 117 37
205 104 24
75 166 10
123 127 10
195 32 16
20 148 5
119 213 28
219 239 22
2 77 41
86 126 16
35 106 48
70 237 16
177 105 33
194 154 46
122 42 26
78 151 26
118 156 19
76 238 1
194 112 49
135 186 19
234 36 49
106 185 15
93 25 14
219 11 20
51 74 48
142 116 6
43 35 43
67 120 25
248 228 6
206 169 12
84 9 49
196 18 34
119 125 36
148 161 34
54 35 30
54 76 31
83 109 24
213 226 40
157 85 2
180 139 28
216 36 25
230 130 49
217 170 49
162 248 18
219 41 20
227 2 18
191 245 1
180 192 39
113 11 2
122 65 23
121 49 11
217 246 44
203 110 23
209 228 37
14 105 40
146 215 10
224 184 34
237 249 50
162 222 2
34 40 29
207 49 41
139 214 35
185 76 1
29 16 27
46 180 27
96 35 2
142 183 9
184 79 39
146 227 20
13 195 26
250 6 48
57 69 29
130 10 19
196 43 40
245 95 47
186 147 29
187 42 37
63 35 50
119 67 44
18 68 35
144 13 40
55 31 9
223 99 23
125 104 9
105 124 10
14 135 40
47 37 6
159 243 36
183 32 24
179 105 16
60 153 24
154 117 23
181 36 1
36 41 26
82 29 44
68 53 12
134 190 12
229 74 49
150 142 31
232 143 29
157 20 7
140 210 10
170 4 11
171 40 45
175 91 32
108 146 6
128 104 10
66 185 32
193 31 25
228 129 45
60 183 24
199 214 44
81 78 33
1 55 45
89 240 21
162 102 34
240 10 48
148 17 15
73 23 20
136 170 10
183 51 50
126 122 43
117 222 24
125 4 20
71 165 48
153 39 5
185 147 15
64 2 38
20 67 25
61 73 38
147 180 46
182 237 28
77 182 41
232 9 42
103 223 8
112 96 11
220 54 9
148 229 19
201 36 8
39 145 13
8 117 43
217 201 4
198 143 29
137 178 16
193 114 36
5 247 48
143 240 11
49 222 35
162 182 40
27 176 18
31 227 5
156 81 3
228 247 50
234 109 14
26 222 16
146 149 32
47 101 17
129 232 33
24 227 39
71 144 2
1 250 4
155 52 1
68 219 34
112 42 17
90 189 42
44 24 38
37 3 50
250 234 22
138 101 38
101 37 43
84 176 26
25 233 36
219 184 44
160 177 2
224 104 13
95 142 19
75 183 19
135 106 11
80 176 32
71 75 23
235 132 5
51 35 41
36 177 34
247 213 35
139 32 3
124 155 33
14 219 6
140 250 14
102 41 17
171 39 48
24 71 34
39 108 43
19 223 29
4 205 33
203 204 47
197 39 45
87 182 14
189 128 40
116 77 36
15 92 49
163 230 10
115 18 18
203 238 45
148 175 38
104 22 38
154 81 45
11 23 42
77 105 49
150 148 50
48 11 46
223 234 48
114 166 13
184 105 13
1 142 16
80 32 37
106 171 14
249 31 32
205 162 20
7 124 45
206 197 45
196 142 4
225 79 23
148 164 37
40 103 2
127 146 19
230 198 33
71 51 29
27 120 48
230 73 1
90 11 25
27 238 40
43 151 44
134 59 2
56 8 44
111 24 26
191 31 6
198 153 46
133 182 48
203 53 12
179 27 17
228 79 24
129 106 4
45 217 18
34 1 35
50 141 18
13 45 16
116 129 37
41 6 15
4 110 14
53 229 11
32 91 15
113 117 39
68 9 48
108 7 34
215 9 14
149 126 48
176 5 34
109 15 6
243 149 15
147 187 34
111 12 29
244 64 25
219 16 18
73 103 1
123 78 41
105 2 18
143 174 46
159 188 34
217 138 44
120 226 32
209 1 49
95 238 39
135 1 41
235 123 9
209 78 40
29 208 23
125 42 4
78 224 20
91 43 44
20 105 9
197 248 6
34 68 38
162 93 27
155 187 26
46 131 45
183 107 24
129 182 12
241 117 48
178 198 9
246 16 18
181 88 17
135 31 41
123 143 35
49 218 22
175 48 40
241 151 46
102 78 29
12 240 12
40 41 22
58 47 42
58 248 32
21 116 20
50 8 37
32 41 32
87 21 41
131 91 43
92 3 9
179 72 15
139 208 29
32 159 24
40 18 11
71 244 46
241 3 3
178 246 26
30 187 42
68 173 24
33 156 16
206 105 14
248 202 34
192 104 39
79 190 8
191 106 31
106 18 40
40 71 22
14 66 8
19 249 3
1 167 48
203 70 32
82 107 32
141 12 26
92 94 19
68 169 26
49 241 19
30 224 45
28 102 27
29 193 34
20 103 33
49 243 28
191 82 24
167 10 37
154 165 24
213 91 17
98 212 37
106 128 33
146 212 22
152 229 15
193 169 27
242 66 5
107 139 10
162 196 30
51 167 10
21 16 31
89 17 44
15 212 8
152 107 25
31 144 25
96 169 19
154 160 30
136 133 11
217 51 7
170 233 23
112 181 2
20 129 32
178 207 47
22 25 3
194 101 38
82 149 42
231 224 1
76 185 30
227 121 33
240 141 47
180 75 6
234 134 18
119 54 11
71 77 3
188 190 6
20 186 44
114 71 47
149 46 27
134 69 32
174 232 28
159 54 43
14 125 12
238 140 26
76 200 45
134 247 38
137 119 29
2 195 9
79 242 9
62 196 1
133 144 37
75 53 1
169 217 31
204 233 12
213 106 15
232 194 11
20 95 47
121 240 23
73 85 40
131 129 1
16 190 27
112 188 18
58 222 5
114 143 44
246 112 38
131 192 20
29 130 48
122 191 17
223 135 3
201 223 23
157 31 38
52 160 44
8 244 44
11 117 25
135 149 5
195 10 17
189 153 44
188 190 19
49 4 1
93 115 41
54 5 19
22 103 20
239 203 2
243 27 10
53 100 3
14 243 17
2 195 22
80 231 36
170 144 48
143 142 15
137 118 46
148 184 34
222 73 37
43 52 36
133 10 50
124 31 35
167 102 2
208 63 13
179 231 10
15 93 46
18 168 13
235 1 4
240 28 11
116 56 45
198 133 38
114 159 1
28 71 43
39 22 44
218 184 4
62 89 9
216 231 24
190 47 8
229 14 38
205 123 39
246 130 41
123 187 26
21 24 2
112 176 34
13 184 1
96 61 44
125 93 48
114 246 10
21 237 2
27 180 46
103 117 26
211 142 14
147 227 40
185 178 38
27 138 49
224 219 17
82 99 8
248 27 18
151 134 19
77 47 31
239 112 18
27 214 44
146 185 12
9 92 10
208 241 32
26 21 26
109 175 50
195 20 21
20 110 21
102 111 19
28 186 6
80 38 4
92 221 45
248 166 32
22 91 36
196 52 34
40 192 4
158 226 4
1 68 27
118 186 21
23 145 37
171 80 22
143 190 45
5 35 20
157 78 1
17 75 12
42 142 32
191 5 21
1 239 30
98 192 43
34 123 29
178 20 21
180 51 38
240 34 44
169 220 8
71 94 36
226 50 9
158 211 2
164 199 48
2 34 36
238 11 5
36 27 9
58 102 33
228 183 41
243 37 27
54 18 41
115 139 42
18 160 40
215 60 20
101 118 8
118 167 21
34 153 29
229 196 41
54 91 31
227 200 18
57 138 23
9 1 26
155 32 35
155 51 48
224 114 34
206 240 28
21 227 27
46 228 46
222 137 24
99 94 40
118 223 37
145 16 20
5 110 32
62 42 44
141 42 24
213 236 46
204 60 42
84 32 24
54 121 31
120 109 50
157 76 25
216 24 43
73 183 38
7 51 11
132 32 50
244 195 37
226 128 26
179 9 27
61 39 42
249 94 7
206 126 20
54 177 47
47 155 13
210 237 21
242 159 22
111 63 11
205 27 10
21 109 48
116 204 9
194 240 23
106 19 37
103 223 10
126 64 40
246 244 7
139 58 8
28 123 33
134 90 25
138 215 48
233 135 8
56 65 19
29 239 33
146 230 23
149 203 29
74 207 48
23 70 10
194 213 41
161 209 27
50 147 11
201 22 4
174 63 45
145 190 41
167 116 6
157 132 24
20 192 35
198 170 26
210 218 21
10 241 1
238 207 27
120 137 17
165 188 30
200 138 10
181 214 35
172 241 7
178 125 46
239 205 46
173 175 30
206 3 47
48 145 35
172 221 28
140 174 21
188 9 26
223 84 12
127 112 10
12 148 36
175 148 5
249 31 21
158 76 45
88 2 18
102 63 7
237 162 28
28 224 34
193 212 34
58 147 7
19 89 31
161 30 38
65 11 48
220 148 9
227 229 48
206 72 39
7 178 41
12 160 46
192 30 26
52 124 38
142 197 39
88 157 40
218 94 45
151 14 23
157 132 37
227 130 5
135 18 21
159 144 4
48 194 48
192 45 11
105 241 47
225 33 17
213 4 35
161 194 38
103 62 24
65 50 16
83 237 24
200 133 29
184 139 13
192 155 34
189 106 37
120 48 42
155 199 12
62 216 24
53 241 10
222 10 49
17 126 19
174 162 13
165 115 36
218 17 3
134 162 11
89 35 7
103 130 20
186 241 1
128 95 29
18 22 27
193 105 42
199 203 17
224 34 26
98 243 23
235 100 14
38 17 30
86 157 32
114 214 5
11 163 37
2 28 34
41 45 9
244 110 22
134 112 15
44 199 3
221 236 44
90 38 22
110 239 13
151 245 26
95 166 44
232 183 24
246 102 47
200 174 43
140 55 32
122 2 24
5 109 24
231 182 34
227 76 24
91 115 30
246 92 2
190 79 1
46 127 36
127 11 38
105 242 2
85 48 18
38 28 17
28 198 7
69 93 17
194 167 18
2 13 32
93 80 20
139 68 38
249 83 35
123 231 29
18 181 33
8 124 6
175 94 37
133 198 7
180 162 45
65 197 25
50 138 28
112 50 3
110 22 28
192 24 35
192 43 48
72 96 23
227 99 21
214 95 8
82 85 33
96 139 8
161 129 19
38 12 49
177 243 50
239 18 20
237 65 40
117 111 8
242 6 7
93 227 16
158 15 10
215 171 27
68 2 23
207 146 44
64 9 14
143 177 36
200 150 49
209 142 3
95 133 1
143 180 41
24 47 31
145 125 18
174 244 14
71 200 5
19 78 2
85 66 21
25 83 15
60 219 4
16 168 15
162 218 37
111 208 40
171 206 27
226 24 24
117 64 17
183 11 35
110 28 48
166 201 38
78 140 41
193 120 16
131 128 48
28 49 18
250 131 5
76 144 18
223 131 45
194 197 31
156 211 49
22 2 8
179 201 23
142 169 36
234 134 7
33 126 31
8 119 25
18 33 3
96 37 10
163 67 50
186 197 41
65 132 30
114 250 38
42 2 39
190 46 42
47 244 2
167 144 39
172 56 3
130 56 33
141 122 21
210 118 17
64 11 36
4 203 31
21 233 31
60 235 25
216 79 47
216 38 9
82 156 47
27 33 26
99 227 48
244 174 46
83 187 3
90 92 45
209 16 25
190 233 26
50 246 45
119 1 2
55 112 17
209 74 3
148 113 22
99 93 4
68 54 24
15 224 20
109 188 19
193 62 24
130 169 31
227 47 49
206 5 27
159 221 37
226 39 22
63 182 8
12 29 49
154 133 50
81 131 50
62 117 3
7 165 36
2 17 5
46 47 15
248 54 6
145 138 27
95 63 12
22 154 11
210 26 27
73 210 37
94 64 45
197 41 27
153 172 15
184 96 8
205 211 20
65 169 46
233 151 20
208 165 13
177 159 18
228 22 2
36 190 30
75 97 9
167 121 4
41 16 47
15 33 21
67 53 13
104 149 15
204 130 7
216 197 15
209 217 28
218 194 38
10 127 11
63 84 8
16 109 40
93 81 45
119 220 22
189 218 27
175 90 11
193 62 37
36 205 45
62 22 8
202 114 42
135 76 17
127 98 22
145 59 40
68 12 40
77 84 47
118 78 6
245 85 34
35 126 18
144 86 25
9 81 49
39 209 44
169 90 49
134 94 40
137 243 43
114 189 17
76 222 48
116 86 34
57 74 1
17 228 1
146 33 48
7 103 43
223 120 3
78 151 17
88 41 41
230 104 41
205 118 34
75 180 20
43 211 31
196 101 23
56 214 48
123 16 25
27 99 46
249 121 19
97 212 1
166 19 6
10 104 40
187 119 6
169 59 39
191 70 18
212 206 28
94 177 19
42 44 8
52 140 50
97 131 49
248 83 23
39 114 49
196 170 15
214 56 1
26 192 18
88 106 35
106 173 9
230 31 34
80 94 46
41 202 11
223 69 14
168 113 46
104 137 31
177 22 2
182 131 48
105 145 3
234 151 40
164 215 45
241 92 35
19 144 48
91 231 31
230 221 50
246 32 43
62 13 29
67 55 48
154 198 3
56 188 8
133 101 8
160 105 37
42 44 21
120 80 35
124 227 46
95 92 42
243 174 21
229 39 46
130 226 15
153 201 45
8 39 17
164 245 45
196 112 23
20 45 15
8 157 9
67 191 30
152 54 1
19 129 46
160 56 37
208 153 42
44 120 7
34 225 42
163 245 14
112 249 33
66 170 38
221 74 50
197 223 6
98 157 24
151 80 27
248 78 42
173 197 48
3 228 15
119 55 38
34 199 26
201 64 4
23 57 47
223 20 27
227 112 15
40 180 9
76 138 16
201 108 47
117 112 22
207 106 27
231 195 41
5 186 46
86 105 31
220 154 46
81 97 37
126 88 36
208 183 42
10 200 3
11 162 1
187 182 21
87 159 32
202 117 19
200 4 50
199 188 19
138 25 21
207 121 42
169 116 10
32 16 32
128 112 13
156 114 50
174 34 30
33 71 29
70 167 31
196 112 36
231 47 35
42 164 35
138 101 16
122 192 44
88 45 14
195 194 44
52 209 31
81 66 27
112 31 21
191 103 19
29 57 45
3 33 18
118 79 31
214 169 25
145 92 17
189 126 9
104 69 7
175 10 47
73 164 27
113 248 16
177 81 19
211 201 33
136 52 22
140 103 9
9 8 44
3 185 8
141 18 19
49 173 26
61 195 32
39 41 4
82 135 43
63 226 49
165 227 11
206 167 23
239 129 40
245 187 3
132 159 12
188 49 3
86 234 50
88 67 15
156 171 8
45 76 44
148 146 25
232 85 4
74 246 42
20 206 43
197 206 28
116 241 14
109 239 39
192 197 7
57 117 36
232 180 49
51 153 24
8 193 42
120 250 4
100 24 13
87 224 2
59 1 3
215 47 42
232 170 4
63 29 6
231 16 1
56 194 27
5 182 7
106 186 44
65 23 47
41 46 8
74 15 1
61 137 40
145 45 39
53 93 44
181 237 21
112 220 27
79 60 25
231 110 50
127 116 10
14 67 20
102 112 9
53 214 41
24 212 41
245 163 9
77 200 48
155 82 5
59 186 25
62 214 4
60 205 42
148 164 28
9 94 43
238 61 32
102 139 4
188 78 20
198 119 39
138 89 45
167 122 1
228 106 27
230 159 32
138 47 48
72 85 49
158 11 39
212 4 13
42 168 8
119 21 25
26 239 27
196 73 16
127 81 2
67 88 38
56 87 35
171 120 17
85 98 3
137 44 46
35 124 40
180 194 10
43 239 40
38 170 5
149 225 45
177 186 44
83 20 28
52 115 48
181 148 46
27 25 44
41 235 14
93 247 1
159 26 27
46 220 24
149 42 45
98 30 25
211 175 19
110 231 33
76 50 9
136 194 50
142 37 1
83 190 35
77 144 21
189 101 45
211 31 11
206 4 4
6 173 38
124 207 38
159 223 19
171 226 12
217 13 40
206 7 9
246 106 47
48 75 48
75 228 21
171 69 28
2 25 31
182 115 14
75 11 23
168 39 44
227 62 7
196 235 27
200 79 37
42 160 22
174 74 23
217 207 27
219 199 22
83 103 39
80 13 4
133 31 4
179 138 10
215 211 4
131 137 29
209 207 37
31 73 2
127 136 35
22 158 39
44 150 5
97 179 13
71 134 44
65 244 18
141 40 22
29 110 14
66 164 19
131 133 31
44 229 5
24 89 17
41 93 28
242 104 9
53 58 25
141 17 11
219 27 36
82 249 22
106 143 26
194 102 12
52 116 3
54 207 34
110 165 42
14 107 37
73 174 6
60 7 29
138 99 25
81 129 17
3 179 6
175 26 26
12 71 22
121 146 16
243 232 30
40 147 8
137 59 20
138 236 30
141 85 7
54 126 45
227 175 18
70 199 38
209 21 8
80 206 8
175 146 27
20 195 27
53 141 36
40 203 24
114 86 40
17 141 32
112 140 19
44 186 25
20 114 38
180 6 42
46 196 43
39 55 21
191 189 33
20 130 19
242 138 20
71 186 45
211 32 50
55 131 19
222 21 27
15 4 6
69 8 45
188 155 40
214 197 34
174 38 32
51 156 27
21 187 25
105 114 37
198 27 21
77 237 36
14 100 10
194 212 18
246 57 9
236 108 48
108 83 22
81 29 28
140 89 21
153 249 22
110 14 7
67 121 15
108 182 1
233 190 1
104 115 6
68 161 31
132 9 15
63 59 48
140 105 2
159 108 41
66 106 40
217 99 15
181 105 28
82 220 34
157 153 19
181 223 20
69 37 49
244 241 38
35 16 14
102 95 40
246 71 28
87 215 8
129 172 41
96 108 13
63 103 10
196 114 5
194 82 29
129 89 43
8 126 43
32 237 45
21 110 47
231 89 46
12 135 33
221 57 19
241 21 10
165 23 20
100 71 35
87 207 9
225 241 10
50 197 10
146 219 42
61 26 35
230 25 30
114 148 5
134 247 42
32 105 47
105 91 39
145 55 31
1 217 7
193 191 32
176 119 4
197 101 43
68 119 47
121 163 36
110 157 5
102 179 10
65 169 48
121 80 38
35 99 25
242 84 39
51 10 43
27 74 42
164 91 22
87 103 9
140 24 26
18 219 6
210 123 46
244 11 3
132 4 34
47 114 28
23 245 17
235 182 6
183 195 49
108 93 26
228 59 7
122 133 16
169 78 41
62 108 13
26 33 14
202 113 48
214 161 43
125 17 44
75 162 32
111 216 13
84 14 36
220 233 2
43 1 38
229 10 31
176 42 26
249 170 21
134 170 37
228 207 26
34 174 9
75 180 22
65 150 11
137 236 42
149 22 37
94 140 18
65 242 14
250 99 27
153 5 38
127 67 14
20 17 50
184 174 27
143 153 33
140 4 30
180 222 19
76 73 48
23 245 30
220 164 23
219 7 15
78 245 4
30 227 26
170 31 3
9 43 1
106 55 19
167 74 28
14 29 38
39 56 46
62 184 21
212 39 38
25 211 2
42 81 13
71 18 32
187 53 4
225 99 37
127 208 30
40 104 3
195 203 25
52 126 9
65 150 24
94 223 29
134 202 2
54 240 24
207 209 23
73 47 7
120 228 43
95 138 39
46 23 36
203 80 29
47 146 50
174 99 27
29 245 28
135 242 41
219 29 16
25 81 13
123 50 38
66 21 25
40 16 11
91 25 49
102 30 34
110 27 42
13 190 25
94 74 27
74 53 27
106 141 35
147 62 34
9 244 4
205 46 38
72 73 12
216 131 39
239 65 31
156 72 42
235 158 25
214 116 3
74 148 35
71 18 45
214 154 29
42 141 40
124 54 12
148 146 1
224 209 33
28 82 10
193 70 10
107 250 32
123 240 27
179 151 17
35 198 6
36 27 13
67 119 48
163 39 32
140 246 47
89 240 14
49 148 22
117 188 19
107 3 47
98 245 31
124 74 48
129 15 15
72 121 29
190 114 28
26 138 39
206 209 9
223 57 32
52 19 17
53 36 38
156 153 7
209 216 46
45 39 30
207 162 45
227 85 35
223 235 38
167 96 42
102 231 37
112 138 1
147 1 37
201 94 6
235 155 33
26 217 39
116 89 50
133 33 10
5 235 31
174 193 25
61 191 23
133 230 29
25 76 32
62 84 45
238 219 15
101 91 30
92 232 12
29 38 34
163 161 35
70 178 47
57 133 33
195 126 33
13 83 33
147 131 2
11 169 19
184 219 38
206 15 35
168 103 2
63 214 41
187 45 31
243 203 40
206 152 40
219 70 43
67 179 48
178 31 25
143 235 47
15 210 21
109 88 17
82 74 35
71 162 49
183 57 36
224 197 49
5 57 1
203 215 41
9 243 34
17 157 44
18 44 47
135 71 10
221 151 2
99 75 7
121 233 29
112 213 13
222 15 21
29 79 48
134 48 32
150 243 38
201 112 9
248 250 2
137 98 29
60 45 42
154 169 30
80 9 33
236 230 42
113 146 20
231 201 49
53 8 46
174 105 46
33 183 46
70 110 47
52 83 28
22 209 4
56 175 16
21 212 42
10 49 27
27 34 25
191 15 42
203 78 49
221 244 21
153 182 36
32 198 37
96 87 22
167 102 48
167 195 10
14 48 9
47 112 37
232 63 1
42 1 5
30 79 5
183 50 9
39 10 36
19 96 38
113 134 23
75 103 2
112 56 42
158 25 47
15 122 42
1 142 9
47 130 27
28 138 35
35 200 24
119 112 24
212 53 15
230 80 34
133 206 48
26 183 13
219 32 6
117 235 39
194 228 43
184 17 14
42 31 5
248 6 5
43 174 21
219 127 14
75 194 12
199 25 2
3 85 34
164 31 39
11 240 46
92 159 31
190 195 46
135 138 26
27 71 41
184 229 18
29 83 8
197 8 41
5 94 30
40 49 1
114 149 15
115 70 12
165 164 40
229 53 25
125 139 38
95 64 24
218 200 7
171 135 4
23 95 33
106 113 15
207 70 27
211 121 14
195 182 21
