230 13040
92 66 8
58 144 39
221 99 6
59 125 50
101 61 35
82 219 31
17 5 46
187 201 41
102 155 47
81 154 26
171 112 40
137 91 5
200 164 46
220 128 37
33 215 44
158 8 32
51 40 20
27 149 21
80 117 26
206 103 32
193 58 18
219 82 45
169 208 20
65 135 40
68 136 21
70 125 41
201 11 13
122 224 40
225 20 4
7 164 5
229 131 5
59 110 48
162 46 29
43 20 1
81 25 33
44 196 22
64 215 36
111 58 50
56 42 31
194 150 18
168 71 18
185 15 15
72 109 37
216 107 50
158 12 43
7 220 21
73 125 42
66 136 6
34 134 1
161 202 20
181 20 44
117 104 43
220 26 2
116 131 28
185 147 26
38 34 4
76 206 32
10 218 13
151 145 4
10 42 16
104 159 28
96 141 21
230 190 36
1 25 5
80 192 38
127 211 12
223 167 43
136 63 16
104 216 10
116 82 28
28 62 32
108 24 10
144 116 17
81 8 42
124 155 31
178 79 47
86 25 4
8 94 43
19 25 42
151 130 2
145 11 48
145 171 37
146 66 45
86 162 9
40 19 30
36 188 46
193 224 40
93 182 38
230 92 36
109 174 38
5 214 3
25 45 40
217 11 12
197 191 33
211 50 5
151 227 19
167 134 5
50 40 15
28 69 48
18 118 14
79 133 22
157 147 48
17 214 7
196 127 17
38 154 18
158 201 49
84 12 50
4 27 1
179 157 4
101 147 47
35 178 41
21 98 2
135 226 23
28 96 43
153 151 31
115 124 11
87 182 25
190 159 7
10 88 37
72 169 50
174 118 3
115 41 13
2 94 34
213 171 36
10 164 32
62 50 24
225 132 32
87 197 10
41 228 5
52 159 4
127 65 28
174 18 1
46 34 13
173 147 34
22 86 36
34 209 26
86 20 23
30 181 34
45 198 3
229 19 32
109 106 1
190 205 15
67 229 21
162 68 19
39 128 46
208 72 18
165 37 4
211 160 11
2 21 27
147 9 26
200 72 28
156 147 34
227 210 20
149 84 49
46 41 29
146 28 8
61 23 15
141 40 16
108 102 40
212 170 29
135 43 36
189 16 8
207 223 18
147 164 21
151 74 32
55 71 50
55 138 40
88 115 38
222 77 4
125 42 2
185 25 8
118 47 34
76 110 3
131 205 49
36 63 13
96 19 3
168 30 2
154 36 3
203 154 11
123 64 33
80 96 9
58 112 48
111 19 43
56 61 2
85 173 22
145 216 11
101 163 17
81 224 19
110 75 35
16 150 21
192 170 41
159 32 27
128 3 48
170 215 18
223 177 36
171 15 41
116 32 7
151 74 45
184 73 31
154 62 32
34 190 39
117 167 20
114 3 36
115 160 44
197 54 3
33 217 24
130 49 13
139 188 48
150 68 27
228 21 43
10 38 3
27 68 3
126 120 50
9 181 21
27 45 19
198 88 25
191 182 24
97 42 28
56 60 19
201 108 1
7 79 16
51 47 7
226 70 28
183 143 42
212 154 47
125 71 19
27 219 27
199 174 38
100 160 17
25 185 35
92 204 10
145 125 27
67 175 16
141 39 19
138 43 29
197 95 17
173 44 29
20 53 35
70 92 40
226 24 33
173 206 27
227 204 29
76 144 27
202 15 46
165 218 24
193 199 25
185 202 17
19 31 20
125 36 38
79 227 22
127 14 48
23 18 22
46 6 10
11 190 30
206 36 46
23 177 15
187 108 2
184 138 1
205 33 10
30 115 5
135 180 13
113 208 19
77 108 50
148 18 23
147 221 5
60 17 40
183 171 9
162 55 38
65 2 50
138 205 40
136 72 12
222 196 48
120 93 38
96 203 28
154 153 38
127 12 15
207 96 6
161 90 32
213 196 27
130 2 48
126 68 7
1 214 9
27 222 28
57 211 2
100 3 29
22 112 23
149 140 50
74 84 18
132 34 28
167 201 6
180 144 9
99 183 27
102 96 19
119 126 19
65 67 7
159 165 6
85 91 49
104 209 38
99 84 21
75 215 10
209 16 47
161 181 42
225 89 40
10 127 20
196 155 26
88 174 44
181 40 40
101 157 2
75 67 31
221 98 40
205 104 24
107 73 30
185 109 44
74 28 15
15 162 36
16 185 44
229 113 15
7 229 43
60 172 48
33 132 9
22 119 39
74 187 8
66 8 23
97 140 50
6 30 38
63 98 36
213 20 43
153 96 42
24 175 49
82 84 21
99 155 22
2 176 20
68 123 1
92 153 47
140 114 47
71 111 25
167 67 19
213 55 37
219 139 20
74 23 21
226 111 4
147 211 30
70 96 13
72 43 6
56 113 5
159 165 19
225 153 38
130 11 2
99 106 22
81 139 17
194 105 9
108 158 27
90 89 11
223 115 18
224 170 15
101 138 2
205 187 35
222 75 13
71 224 23
228 119 41
99 159 33
12 55 6
157 2 4
16 39 3
132 102 37
5 179 26
132 86 29
66 72 21
22 202 50
50 219 31
162 207 17
50 117 20
219 41 20
53 30 12
102 167 33
111 40 36
202 129 12
102 65 22
197 146 48
121 167 3
77 195 21
50 14 43
14 223 32
67 85 44
195 203 32
77 134 11
154 46 22
166 49 15
116 60 3
31 96 48
54 224 23
199 36 25
115 19 39
182 198 3
51 64 16
84 22 1
173 123 14
147 185 27
26 62 38
187 224 14
126 203 19
42 12 41
38 162 44
157 152 5
38 60 33
134 156 14
146 178 20
66 155 32
168 134 6
52 198 13
82 228 25
183 51 37
105 216 13
181 97 11
95 210 43
57 138 21
25 116 14
43 62 14
36 182 2
84 196 9
76 82 9
197 105 23
49 102 21
99 196 49
138 37 27
121 208 17
193 214 25
132 79 2
208 95 46
100 185 8
173 92 4
219 78 36
186 33 21
82 25 46
142 23 33
79 164 45
149 2 24
60 180 19
201 48 5
32 43 23
148 139 5
127 223 35
36 11 12
206 152 34
132 208 8
2 69 4
2 196 45
97 109 29
145 190 26
148 132 2
149 215 24
88 228 23
144 45 5
71 122 1
15 124 12
218 14 24
170 72 37
43 104 24
57 224 37
25 176 41
101 79 27
156 28 19
112 179 9
21 224 33
159 143 47
128 70 25
223 91 37
138 120 38
60 50 30
165 220 4
68 145 28
21 125 27
223 228 42
78 179 33
133 13 38
230 222 14
157 3 16
119 211 48
86 9 49
90 79 49
215 89 35
2 18 15
196 139 3
207 4 1
57 228 48
168 61 12
215 207 27
209 121 21
140 84 5
109 171 22
160 25 12
165 93 20
25 106 39
184 211 46
229 1 18
105 63 26
205 225 6
28 153 31
37 26 34
74 34 10
169 55 22
71 79 21
224 95 45
176 68 7
39 155 34
53 13 47
216 169 4
148 127 21
113 16 25
152 78 33
161 111 25
210 12 35
228 50 7
172 77 18
225 121 7
32 110 39
163 103 50
43 156 25
113 229 25
138 230 44
186 150 43
114 162 2
145 94 48
126 225 9
3 67 38
135 143 14
218 161 33
75 77 10
29 190 44
136 36 36
229 43 28
43 168 35
208 221 9
198 36 37
210 218 32
32 19 42
160 203 31
14 192 24
175 60 11
205 209 11
63 108 15
153 121 33
205 227 28
2 86 24
62 43 10
194 45 37
74 91 5
3 222 33
223 190 5
64 186 50
183 50 16
134 214 48
13 189 11
145 124 48
172 23 24
104 82 25
115 13 24
14 143 24
211 43 4
108 193 26
225 45 25
93 187 10
91 215 17
28 20 50
205 181 33
168 51 37
42 19 2
76 58 4
1 17 21
127 69 28
90 133 15
118 75 1
92 30 32
174 220 16
36 77 45
212 11 25
160 89 23
21 193 12
194 8 47
104 230 44
158 53 8
112 125 41
160 69 44
43 91 30
74 171 11
145 26 48
217 55 33
65 39 13
41 29 26
3 43 44
80 103 38
49 89 3
207 56 15
82 51 20
174 189 6
135 150 43
206 220 5
161 53 46
60 228 11
63 77 45
92 196 41
67 167 47
215 70 24
42 19 15
92 113 43
27 22 48
54 127 24
204 225 28
121 63 1
64 67 4
47 167 50
223 18 32
8 48 9
20 96 4
14 217 43
94 179 21
151 211 39
81 111 23
159 181 31
70 185 15
203 55 34
228 197 29
54 29 24
198 44 8
199 20 28
200 197 38
172 166 35
58 96 42
17 95 20
70 82 38
171 221 27
146 194 19
132 118 49
4 52 22
27 6 16
169 5 1
82 180 39
1 118 35
204 217 42
178 193 15
99 212 48
218 135 19
154 40 16
182 1 15
169 16 15
193 86 16
155 175 29
42 151 39
223 78 32
16 187 26
8 210 20
192 146 36
77 226 18
44 202 2
51 20 14
176 76 48
173 181 23
138 183 28
106 216 25
61 209 18
140 94 11
118 222 23
140 33 1
127 73 1
128 209 10
212 158 47
50 57 50
19 226 19
45 14 35
228 55 43
37 177 16
15 159 24
133 152 23
152 195 17
58 111 40
186 114 41
207 35 39
115 104 43
175 28 44
134 88 32
199 57 44
167 112 48
171 137 46
98 11 47
157 33 14
32 83 42
41 116 34
164 57 7
180 4 5
207 171 48
195 66 44
162 62 30
154 199 22
98 131 48
135 17 11
105 103 32
62 131 44
131 106 4
226 206 12
44 202 15
126 41 1
43 22 23
145 143 19
171 84 48
54 105 8
15 22 32
62 127 46
120 192 6
192 56 11
82 49 40
20 227 45
103 118 23
2 119 14
20 185 48
62 34 3
124 16 37
210 128 36
64 31 26
104 175 29
90 132 7
76 56 37
26 22 23
182 42 42
48 79 30
230 123 39
224 79 11
170 39 49
5 200 4
228 124 11
31 167 22
65 86 46
103 187 15
56 154 19
164 91 18
25 85 48
126 22 1
223 135 3
28 132 40
166 80 1
105 201 28
52 160 44
83 45 15
88 206 22
68 172 27
202 155 41
7 92 27
147 15 23
156 66 32
143 40 31
114 46 3
22 179 15
176 160 14
19 202 38
220 108 3
205 16 21
103 53 28
83 75 15
5 184 9
15 52 45
63 186 30
93 161 49
67 97 30
91 167 31
74 35 20
178 128 9
46 58 13
5 218 7
145 225 47
136 49 43
26 218 32
203 159 49
227 143 10
123 188 22
171 23 27
141 149 3
99 76 24
213 40 24
146 114 11
36 102 49
192 81 30
106 215 4
34 223 18
112 195 47
164 222 46
186 152 12
211 200 19
109 138 47
107 24 32
180 227 22
149 61 1
78 192 29
181 169 48
43 93 50
108 184 45
213 173 31
75 78 20
45 3 6
203 103 9
88 162 49
130 154 16
106 229 23
35 217 39
27 39 43
187 65 10
213 108 50
179 128 16
228 24 35
54 217 9
163 173 15
180 203 15
18 103 45
216 94 32
78 41 18
219 208 14
91 83 50
131 6 41
159 23 22
197 154 49
3 99 7
24 195 6
105 152 17
82 129 8
18 214 34
156 133 48
154 149 1
38 53 19
87 190 40
87 107 42
39 132 50
184 201 31
122 109 31
145 192 4
33 147 9
212 115 42
3 177 48
228 229 36
207 72 27
7 161 8
139 96 45
219 75 20
169 179 7
154 4 27
34 58 48
99 189 35
141 160 3
179 151 13
173 31 13
48 177 15
132 90 42
216 43 43
131 112 36
99 150 43
83 150 40
128 33 11
7 54 3
26 138 35
153 199 10
135 37 32
15 124 1
82 52 30
41 151 33
75 149 34
199 200 27
21 141 24
219 117 30
56 40 13
21 185 30
25 150 14
65 12 45
94 9 28
43 192 18
38 90 35
226 91 23
134 227 17
182 207 30
206 15 31
228 46 49
110 197 31
222 5 26
108 224 49
51 223 24
178 191 37
159 189 44
45 164 34
170 178 21
55 213 1
181 177 19
201 41 4
129 34 37
158 88 29
206 168 17
212 167 43
125 62 27
131 146 47
124 106 9
105 197 15
17 21 31
218 215 16
131 187 48
6 209 14
174 158 40
134 158 38
84 17 22
131 21 15
204 224 5
225 145 3
14 128 15
65 179 50
63 126 45
93 12 49
105 135 39
216 188 6
127 36 2
224 21 4
133 112 19
209 23 10
181 133 33
125 73 14
93 209 41
52 167 18
194 85 41
133 206 31
129 12 32
8 135 35
48 58 26
176 117 9
152 106 13
101 220 45
122 75 5
10 123 9
222 122 35
98 142 9
120 220 15
221 2 26
110 148 7
31 81 37
156 210 11
162 94 50
103 85 22
172 167 21
12 95 25
75 46 16
224 104 15
85 200 36
214 201 45
92 34 19
2 140 20
27 106 18
15 122 38
205 22 29
200 89 10
161 31 34
126 130 3
123 220 16
7 201 25
6 63 30
201 105 15
83 29 18
58 41 25
88 157 40
68 82 44
78 165 5
114 164 13
96 212 26
157 151 50
49 71 2
36 45 1
59 121 15
53 116 2
100 198 32
18 201 16
161 16 32
10 99 15
162 68 10
13 106 15
42 179 20
192 60 26
10 57 18
201 134 19
143 128 27
30 40 22
23 19 34
207 212 22
61 30 46
128 27 33
111 179 10
30 116 17
212 94 25
173 36 49
119 9 26
142 137 1
74 21 32
181 7 41
192 87 21
6 97 41
38 24 33
96 214 48
189 60 42
202 113 4
39 199 38
215 142 10
116 229 41
139 163 33
34 126 32
20 66 6
224 68 24
95 106 30
77 139 25
197 84 45
116 4 44
224 103 18
94 5 15
218 158 19
54 44 28
43 139 49
226 156 46
37 205 10
163 76 29
225 199 39
37 29 13
155 118 36
63 213 29
81 118 28
178 212 17
215 24 31
61 57 17
121 74 17
42 167 36
77 83 22
87 158 35
141 17 9
52 216 3
53 16 26
79 200 42
121 192 9
167 159 28
28 107 10
75 52 35
228 197 31
206 64 2
111 144 42
187 215 22
42 204 39
180 197 39
34 141 30
129 6 17
116 27 4
192 24 35
99 115 33
158 156 13
78 219 28
75 89 38
47 187 7
69 84 25
166 111 24
215 229 32
1 42 42
145 114 4
211 204 34
177 100 1
124 151 9
122 183 48
150 159 28
136 198 8
27 216 13
138 50 23
133 228 7
44 210 3
229 122 2
202 20 31
66 84 37
206 112 19
4 143 4
138 104 30
173 25 7
96 185 16
117 65 13
138 65 38
131 125 43
52 218 25
195 193 30
7 170 17
34 227 46
56 144 17
154 214 26
136 164 23
191 185 33
87 51 6
86 88 49
115 187 43
131 38 10
62 181 42
75 79 6
196 83 44
42 53 4
130 98 30
4 226 15
53 122 34
26 22 12
12 98 28
103 187 4
227 125 33
210 38 24
79 78 11
125 226 18
167 97 48
18 21 6
116 5 12
164 167 2
89 128 35
56 83 20
116 7 21
135 9 14
19 50 37
129 21 28
209 104 30
217 46 15
14 39 11
37 134 38
147 110 20
192 90 11
142 27 50
186 212 39
26 64 22
230 101 23
22 195 12
65 32 41
147 49 10
3 69 20
222 191 45
122 20 16
101 62 49
185 216 40
162 221 38
51 125 28
83 11 19
66 141 8
5 119 17
160 166 21
121 15 28
68 191 42
5 93 1
161 17 46
118 164 9
100 71 46
8 100 1
95 204 28
127 37 12
206 183 46
197 29 30
124 61 24
47 212 39
107 210 26
41 1 8
144 204 17
53 183 3
108 70 13
189 9 38
229 52 26
156 50 26
206 218 40
103 101 34
212 176 28
37 118 43
54 81 16
103 18 36
96 38 49
40 165 35
123 97 14
214 71 3
159 70 2
66 87 14
200 144 14
170 135 1
160 36 32
208 105 12
92 28 43
103 75 18
71 46 35
210 203 50
142 221 50
167 203 19
39 144 36
228 181 8
195 21 6
208 222 8
3 106 36
78 41 7
75 16 33
62 105 19
119 3 37
144 166 31
15 89 50
223 191 4
26 33 25
137 87 38
83 207 28
70 81 2
173 96 47
229 33 26
117 158 4
156 50 39
72 210 2
65 29 25
149 185 39
125 118 43
122 202 19
50 196 11
219 53 21
101 184 1
135 29 39
170 119 6
188 166 27
98 166 16
219 132 21
144 71 36
222 107 50
229 203 33
131 29 27
165 170 40
230 35 45
202 159 3
206 184 1
122 155 28
9 168 7
67 173 40
158 47 4
211 230 21
219 6 30
23 27 47
48 87 3
90 225 24
54 209 12
215 72 19
69 38 28
109 20 6
68 221 1
67 203 40
190 118 24
36 155 11
47 41 8
63 55 33
71 10 44
139 130 45
215 67 25
153 104 4
209 137 7
15 109 18
164 96 43
226 186 20
82 133 21
107 220 43
153 65 12
143 210 39
169 72 4
153 4 2
53 196 25
177 227 16
78 180 47
201 136 1
219 63 25
7 149 13
190 209 34
10 103 43
44 98 2
88 87 11
98 154 32
16 117 24
113 211 13
136 124 6
174 87 41
116 82 8
136 200 1
178 35 21
116 117 2
57 136 36
180 66 1
100 2 12
126 129 50
57 126 28
199 230 29
76 153 14
31 63 9
1 7 8
132 67 9
142 136 35
71 79 12
42 30 48
229 36 3
230 127 10
158 126 30
183 25 1
29 144 27
114 227 1
3 158 26
78 198 50
112 12 21
56 84 34
15 138 35
10 35 6
79 187 9
196 104 50
124 136 11
201 89 23
51 204 26
30 228 5
226 208 34
144 195 10
155 94 2
203 120 44
211 191 1
184 170 12
33 58 49
35 14 34
115 136 1
44 181 26
213 206 10
192 183 1
95 130 13
34 50 13
139 180 13
215 161 36
16 181 35
142 33 41
36 5 39
101 155 39
51 100 26
48 30 50
64 84 30
82 111 49
126 140 50
226 196 37
131 20 7
110 185 49
137 44 33
94 210 46
129 86 40
3 74 45
151 22 24
56 224 27
181 72 38
14 104 23
145 76 35
209 204 36
166 191 47
211 182 46
89 102 50
80 127 36
10 27 20
95 118 16
7 117 33
180 126 14
225 193 35
108 19 22
43 107 29
181 26 43
169 138 37
22 170 23
197 118 49
123 174 23
69 115 48
98 199 6
107 136 24
69 64 2
93 175 4
60 56 40
110 224 17
119 97 20
62 68 7
124 143 40
11 77 23
125 19 35
164 46 22
195 171 5
199 62 3
199 196 3
1 203 30
168 176 36
16 199 38
145 200 47
25 165 3
19 70 33
184 199 29
195 4 13
166 213 48
110 178 22
9 34 5
104 135 40
176 2 20
110 117 12
127 187 24
193 27 3
81 218 19
47 183 49
90 75 14
230 156 40
181 90 41
133 180 6
61 58 2
117 91 5
170 14 8
61 35 18
152 50 45
200 45 39
11 202 31
89 152 5
77 83 11
200 160 26
183 28 15
68 190 6
122 176 21
71 43 34
184 210 16
14 92 39
10 6 31
46 173 33
171 142 18
164 106 49
122 229 32
214 19 2
197 168 4
78 57 19
229 155 47
48 205 13
174 150 18
205 161 41
99 73 25
202 28 19
128 10 44
42 178 12
120 147 36
201 171 37
196 163 43
163 159 29
206 212 10
132 172 47
95 162 48
118 77 27
126 208 35
206 14 25
205 154 38
155 58 24
149 160 50
49 51 21
229 182 42
25 125 1
94 61 33
192 29 31
88 115 44
186 65 19
125 169 49
5 40 47
192 207 37
1 171 37
163 53 20
123 189 34
70 51 19
90 70 33
154 135 15
223 55 39
138 202 32
32 136 4
92 219 42
189 212 10
43 201 3
193 56 20
95 131 38
101 93 8
184 4 45
161 110 8
28 42 4
87 9 35
41 100 44
90 116 41
184 80 40
16 172 15
16 191 28
156 2 49
181 122 19
215 129 32
222 7 8
89 216 16
104 9 11
7 116 12
125 83 22
224 174 34
125 22 12
57 85 45
94 79 36
95 129 5
162 208 31
177 190 17
55 204 9
76 29 33
161 75 27
196 132 46
3 115 4
119 156 50
115 9 2
206 24 29
13 28 42
119 140 42
34 83 3
169 65 32
164 198 14
196 42 8
106 211 35
23 177 8
98 171 3
51 5 16
207 152 39
94 22 37
36 91 40
220 12 7
24 229 23
75 158 8
103 72 19
149 156 11
23 189 18
184 12 3
4 101 22
129 109 22
171 206 42
66 201 48
181 140 22
76 90 26
214 143 40
143 71 5
141 92 36
97 148 29
211 131 42
122 149 48
4 39 46
115 175 48
76 185 34
172 86 5
152 39 16
139 101 4
206 65 43
102 225 5
154 111 34
209 127 16
20 48 47
20 208 36
164 64 27
78 199 47
169 106 46
203 187 45
54 46 48
112 211 33
166 75 35
177 147 10
66 52 46
226 178 38
163 165 48
121 228 17
66 145 8
24 152 45
168 123 23
69 57 41
223 139 5
74 125 49
212 32 9
15 158 18
28 120 34
149 198 21
5 200 8
103 34 6
78 227 1
140 107 24
132 110 16
191 36 46
220 69 2
64 68 33
23 86 24
230 55 30
58 80 10
195 116 3
38 214 9
180 98 7
98 63 15
54 172 15
127 95 19
44 204 41
197 173 40
42 63 10
104 4 43
189 195 45
32 212 1
82 27 2
143 105 16
115 34 21
81 195 50
67 208 10
55 145 34
80 196 46
48 41 48
60 130 44
68 72 29
4 191 49
106 192 11
47 68 33
75 85 14
108 5 34
192 32 21
107 142 15
11 10 24
54 157 13
224 177 11
187 167 12
83 52 35
229 162 21
200 63 27
175 196 8
211 154 15
128 1 37
59 218 18
125 206 37
119 220 37
77 21 6
101 157 8
136 7 50
18 138 30
155 49 17
111 124 23
159 141 5
36 42 2
126 14 19
46 92 15
95 169 22
167 189 15
171 80 13
122 148 14
50 120 18
99 136 15
155 67 7
31 154 46
130 196 17
60 21 6
91 72 40
155 181 28
141 179 7
229 2 45
52 205 9
127 226 20
147 85 45
196 1 36
117 28 17
98 44 28
26 199 36
5 42 27
195 198 31
204 116 36
206 184 3
202 76 7
146 178 13
4 77 17
215 79 24
139 107 23
202 53 23
76 47 8
46 133 29
60 51 6
167 54 32
123 129 38
202 129 18
183 86 24
193 61 5
141 209 7
199 219 31
29 157 36
110 42 27
58 14 32
63 222 27
155 127 34
225 99 50
83 199 44
86 26 33
43 192 9
87 7 44
50 112 32
141 201 8
42 220 40
36 174 26
105 205 5
140 27 3
18 148 34
80 204 17
137 31 13
204 196 42
50 188 27
47 162 7
142 16 23
201 184 44
122 155 43
209 172 3
221 219 2
157 68 17
64 25 15
135 215 42
114 77 46
184 89 36
183 66 28
26 48 1
12 73 15
99 1 45
1 2 40
19 103 8
159 155 50
13 125 30
9 57 46
103 174 1
130 160 26
136 117 5
124 72 15
89 20 24
163 80 46
208 71 45
185 132 6
177 71 13
66 2 38
133 126 29
181 202 16
154 200 40
12 80 31
78 68 50
56 130 31
41 132 37
191 149 29
99 82 10
61 115 41
169 208 28
198 90 24
145 141 32
220 121 5
69 188 44
74 170 49
184 121 1
111 164 3
3 139 15
47 147 18
49 44 35
168 49 8
145 175 30
136 21 14
178 118 34
31 150 20
137 98 29
178 38 41
49 97 46
218 222 36
154 86 32
43 191 12
157 14 36
24 208 32
168 86 11
136 36 29
129 216 31
24 166 35
125 129 34
23 190 15
51 104 26
52 85 37
201 139 4
44 206 21
46 72 21
89 171 31
165 86 23
71 2 9
85 21 38
116 146 21
74 183 1
194 22 46
84 118 27
19 10 35
115 147 17
42 179 11
70 181 48
49 117 1
147 51 5
30 158 5
218 85 44
220 11 8
84 69 27
64 35 32
172 79 33
224 80 12
198 1 49
25 170 43
169 20 47
45 205 1
216 134 29
141 119 35
92 201 28
225 208 22
39 177 41
82 90 5
11 221 33
107 136 26
213 103 18
73 82 43
190 195 46
182 198 38
36 165 43
99 97 21
186 180 12
228 98 30
78 141 2
3 221 43
152 59 39
17 214 15
228 114 11
62 144 4
128 228 27
209 25 49
123 159 23
132 77 28
162 45 3
224 61 12
191 35 10
72 150 45
168 108 25
50 9 13
180 167 30
218 17 7
70 148 5
92 105 37
18 124 42
65 163 18
62 212 30
33 13 11
70 26 15
145 102 49
84 140 41
89 11 4
34 49 18
120 196 38
213 223 32
208 215 38
38 137 35
102 66 12
8 139 12
14 84 42
17 213 5
28 144 4
32 208 17
32 125 19
213 17 48
8 173 10
66 49 34
179 149 26
76 117 14
225 30 5
162 197 6
46 59 27
191 30 29
194 99 9
50 147 44
151 191 36
50 4 32
8 146 28
174 36 12
67 52 49
120 94 3
113 95 3
17 178 24
86 54 42
228 113 41
186 217 11
151 226 30
190 127 22
24 116 14
145 120 15
17 155 40
115 69 42
118 218 45
18 135 42
193 113 4
133 34 24
115 72 47
117 194 10
206 161 23
125 155 8
210 167 8
167 26 38
91 150 4
53 224 36
147 68 38
194 87 12
213 209 2
229 163 44
43 11 2
69 195 18
125 106 8
44 11 26
170 138 8
22 134 47
151 54 44
84 163 14
3 183 19
174 119 23
115 175 37
67 193 1
25 75 20
94 171 41
36 119 20
48 185 32
219 121 36
9 40 26
12 230 30
10 116 15
182 30 25
113 91 18
6 123 6
156 204 13
201 8 7
208 89 46
110 132 1
117 52 24
230 123 32
125 147 22
190 198 36
62 173 47
162 20 39
149 156 13
15 52 25
73 2 35
218 76 37
75 14 2
127 220 3
77 5 38
206 165 47
76 93 33
58 182 47
89 74 32
86 143 46
102 15 49
190 191 33
85 100 36
151 28 4
69 53 32
213 143 11
176 66 22
96 24 21
221 57 21
165 84 32
31 76 18
160 41 17
101 175 38
152 83 24
176 142 17
226 201 24
