110 4030
74 6 22
61 88 25
51 16 17
62 68 15
107 67 18
92 98 27
30 51 5
18 3 10
88 10 9
47 66 25
4 101 14
41 35 41
60 57 12
76 57 21
77 79 8
109 101 9
5 44 35
76 41 13
55 66 44
38 54 30
63 27 43
106 7 40
103 65 8
101 58 32
47 92 19
8 24 24
8 89 4
13 90 22
105 54 28
75 37 11
24 74 33
105 85 15
29 94 1
55 63 11
10 63 43
39 1 27
53 31 30
68 46 50
75 7 25
35 29 17
71 43 6
70 33 24
68 58 24
92 2 30
33 107 24
93 71 17
47 27 11
98 64 31
32 68 8
39 35 25
22 71 7
103 57 45
6 9 23
52 51 12
1 88 34
10 7 4
55 66 21
98 99 25
19 5 1
78 26 3
53 38 47
9 33 25
102 62 11
82 74 21
110 55 22
28 26 18
69 32 12
35 5 46
80 45 50
62 44 21
3 70 14
24 23 44
19 62 19
45 78 42
55 39 39
82 99 50
43 70 45
28 30 24
38 61 24
31 53 37
64 49 47
105 4 40
84 56 25
18 47 7
75 40 35
103 57 22
61 78 50
85 62 48
24 47 28
79 97 9
13 74 32
17 30 10
5 54 39
105 49 47
107 109 10
37 47 13
58 62 25
105 53 17
17 41 25
88 35 28
35 5 23
56 39 41
100 49 30
73 89 19
103 31 5
74 77 13
86 5 12
70 108 8
33 12 6
102 68 40
85 84 7
84 75 15
54 100 1
57 39 45
39 74 7
14 92 1
102 5 20
18 89 17
5 85 4
31 88 8
64 31 12
23 82 31
50 103 21
43 48 39
20 11 34
70 59 8
74 103 43
90 8 43
74 69 50
88 43 9
2 89 13
56 47 22
39 103 6
64 15 3
15 63 27
84 94 6
109 47 4
62 94 12
91 80 36
62 40 41
76 74 13
64 45 31
51 11 26
3 63 45
27 88 44
66 109 45
102 76 21
48 61 3
19 104 6
99 98 16
62 1 49
55 57 47
74 16 16
56 62 43
31 14 36
7 9 15
94 105 38
20 48 42
27 48 7
66 110 46
91 83 46
43 40 12
25 5 46
68 99 28
82 80 26
46 47 12
29 63 16
8 81 8
103 6 46
80 84 3
60 66 41
74 80 36
53 38 14
35 23 25
59 54 36
34 6 29
82 94 46
64 87 5
98 79 13
89 33 1
52 23 2
14 64 37
65 21 28
55 5 14
7 35 45
94 25 50
36 35 4
102 54 10
96 31 30
18 85 1
70 39 48
53 34 16
16 57 27
100 59 33
65 108 32
57 103 20
104 68 23
35 42 16
28 21 28
34 74 25
28 40 41
102 80 4
88 38 28
105 109 29
28 33 2
15 6 36
104 103 17
89 100 32
83 6 22
91 23 45
88 61 11
69 4 1
108 66 40
10 43 50
68 88 32
69 110 19
85 23 23
110 99 36
81 90 28
15 94 5
21 45 47
50 56 15
4 8 8
18 88 47
75 42 47
13 107 32
86 67 34
48 35 48
51 22 26
26 36 19
24 42 38
10 48 21
14 86 38
72 42 29
47 102 26
93 77 49
51 94 14
11 40 41
22 46 15
38 33 49
52 106 49
21 102 28
17 3 1
39 81 13
22 43 9
101 28 2
106 10 7
94 7 14
24 107 23
72 68 23
108 74 21
72 60 19
96 91 30
14 48 47
2 46 19
87 83 44
94 21 34
73 92 32
49 41 44
62 4 49
53 37 39
15 51 20
108 58 12
21 14 36
85 56 33
92 57 44
56 16 38
95 77 19
69 26 38
55 4 39
63 40 32
58 98 44
107 57 28
19 82 34
70 39 38
45 77 34
56 69 49
67 54 44
65 108 22
44 59 17
70 35 4
105 93 38
96 98 46
79 60 42
15 77 50
84 2 11
23 28 4
21 64 14
68 109 45
96 92 8
84 43 48
34 55 1
23 80 50
52 72 5
37 84 1
90 91 21
103 78 38
63 25 30
42 77 15
86 106 16
93 65 29
109 12 27
29 83 46
69 26 15
80 3 18
24 19 8
25 54 27
31 51 42
90 92 22
27 107 1
39 88 6
65 85 16
14 33 16
12 61 23
36 105 35
25 51 21
31 13 15
65 54 28
102 75 36
81 25 10
94 28 27
20 90 19
7 38 22
5 57 42
7 49 31
97 67 15
78 65 22
5 69 16
15 100 16
1 105 34
76 12 23
24 65 16
48 21 32
12 35 6
102 109 34
34 85 37
73 72 44
47 108 31
19 45 21
7 42 28
45 61 44
40 26 33
22 84 9
65 19 48
32 88 18
38 64 4
45 104 5
68 84 1
16 85 33
26 107 46
39 18 4
3 78 45
108 61 13
91 29 27
109 16 10
67 66 9
73 56 41
1 10 3
10 110 48
74 63 48
47 17 34
85 41 16
22 75 45
102 57 1
66 110 3
36 67 21
17 44 5
37 60 43
94 61 37
35 60 13
108 8 42
59 63 42
66 63 7
40 33 49
13 41 31
22 67 46
65 39 34
7 82 41
104 101 36
52 67 29
72 10 21
83 17 17
23 30 39
68 30 7
15 61 37
93 96 6
15 92 24
87 64 33
66 89 1
98 70 7
85 56 36
106 5 16
80 21 25
58 64 18
23 20 31
92 90 44
43 106 35
42 49 22
93 46 5
32 72 23
83 41 1
70 29 40
41 109 48
1 63 22
94 91 37
88 6 33
94 57 44
76 30 25
1 21 25
79 18 49
71 94 25
1 41 3
75 5 1
55 18 25
13 40 43
90 60 1
22 45 35
89 76 40
104 101 13
4 78 24
71 2 27
48 81 36
91 67 8
18 65 21
1 55 23
21 74 31
74 90 20
37 85 49
91 78 23
37 84 4
90 26 44
100 35 19
65 11 34
43 65 11
30 92 41
4 21 20
69 39 37
107 45 34
30 96 48
73 83 48
48 76 42
30 21 17
12 82 49
82 13 27
16 12 38
57 6 21
23 99 8
81 96 37
61 97 1
25 3 33
33 20 19
54 66 48
6 97 50
7 30 21
55 105 43
42 41 36
18 108 39
26 84 24
34 75 39
19 96 33
20 32 17
28 84 23
72 39 38
54 63 15
77 3 25
75 31 8
2 28 43
64 85 28
53 100 21
94 73 37
16 82 31
27 87 3
51 84 20
63 93 1
52 60 16
34 26 39
16 85 36
109 14 16
89 94 43
2 105 3
46 8 9
24 21 34
101 108 45
90 83 2
94 5 24
76 10 37
42 75 6
22 2 27
42 21 35
58 55 44
110 94 48
93 37 31
70 2 12
50 104 3
26 19 21
49 20 41
96 45 33
64 8 45
49 66 8
17 37 49
29 94 13
33 20 32
104 39 28
29 79 33
106 98 26
109 13 29
90 56 20
33 68 45
21 66 17
91 33 5
41 64 8
31 80 26
51 16 42
3 48 3
6 9 35
57 53 7
45 63 33
55 25 32
96 94 10
43 71 44
41 28 27
86 46 43
53 62 7
65 110 2
72 96 32
33 106 49
110 13 37
96 44 45
103 12 27
50 61 18
30 55 5
94 103 14
105 23 29
39 62 32
35 48 19
45 70 50
40 95 4
100 65 9
48 84 8
20 50 25
6 67 17
11 88 6
47 99 25
36 100 34
83 38 20
55 67 6
49 76 34
82 100 26
18 90 17
109 52 33
105 68 36
27 56 6
93 71 42
88 43 8
85 93 47
21 63 24
15 11 16
80 62 6
19 13 30
87 67 24
101 55 29
71 5 40
17 60 50
2 33 4
26 79 26
96 44 22
82 16 5
53 43 7
66 107 34
28 7 30
106 71 26
90 64 15
12 52 29
63 96 1
72 100 15
15 99 21
62 64 24
84 56 14
100 83 40
16 100 10
80 88 36
17 68 26
70 24 26
58 92 37
27 41 3
79 73 49
29 85 39
38 51 4
88 35 17
86 76 25
107 70 7
27 55 23
20 99 15
67 10 47
53 34 15
91 40 12
65 75 34
45 22 27
73 97 48
75 49 1
36 47 13
98 29 47
72 46 21
16 88 13
29 51 18
81 45 20
102 12 48
74 16 28
100 105 35
31 14 48
100 31 6
109 104 34
52 39 17
77 107 26
73 28 33
57 13 18
36 79 50
30 27 18
2 17 14
96 88 46
3 46 9
73 84 50
66 23 26
97 109 49
61 15 32
37 97 16
86 62 18
91 110 48
30 62 12
14 106 46
18 25 26
56 90 9
61 83 23
84 70 46
88 95 44
97 53 4
23 14 6
26 90 25
33 91 36
107 8 45
64 79 49
75 66 30
91 100 39
62 13 12
4 55 11
61 97 43
64 18 39
57 17 29
98 52 13
103 79 20
77 74 6
22 99 25
14 61 16
72 99 46
84 14 7
96 8 31
94 34 3
66 71 43
5 10 12
71 24 21
103 91 30
51 37 45
93 21 8
99 91 1
64 21 49
23 73 33
83 38 23
79 85 13
17 8 7
52 84 1
28 45 24
44 25 18
106 36 36
48 37 21
82 23 11
51 105 36
87 24 29
108 18 11
36 41 36
33 91 13
73 54 40
34 40 16
66 6 35
80 46 1
26 6 39
100 26 25
85 27 41
20 49 4
75 78 18
53 19 25
3 52 38
98 38 6
76 59 35
70 8 49
26 71 25
70 20 23
22 77 14
103 2 42
100 33 6
11 68 8
72 81 5
101 20 10
76 108 13
18 55 3
104 69 13
72 80 9
98 55 31
96 70 19
20 11 13
14 71 42
68 16 32
77 96 43
43 29 4
16 29 38
42 25 3
57 74 23
94 2 32
45 63 26
83 63 29
89 73 39
4 61 39
66 68 23
27 39 18
45 66 37
12 89 40
11 64 15
106 84 25
95 90 6
61 22 2
68 35 23
44 51 25
75 82 1
41 50 7
43 58 39
102 7 22
76 2 8
40 108 16
92 35 46
90 16 3
64 71 40
69 98 47
45 48 24
14 29 22
99 26 11
101 96 18
63 98 26
81 17 46
90 103 7
2 69 27
36 10 39
4 7 45
10 24 38
84 16 42
3 49 17
96 84 15
55 35 15
98 82 3
7 32 18
74 42 24
76 28 38
82 105 39
28 71 8
44 37 18
26 17 44
59 88 49
40 104 23
36 45 32
82 15 2
73 47 27
22 56 30
19 41 27
79 103 29
19 52 36
26 52 1
52 76 28
99 13 49
37 50 28
91 64 25
43 48 8
104 79 47
4 57 23
5 27 31
13 31 16
88 64 1
101 53 33
24 26 36
59 43 19
73 96 4
90 91 46
100 46 50
12 67 6
29 43 35
9 103 48
55 4 41
78 100 33
24 19 33
8 53 23
54 95 12
28 36 27
41 27 14
109 80 43
72 45 19
92 42 39
105 75 23
34 104 3
30 76 11
9 89 6
22 37 30
69 2 33
67 36 34
97 89 28
46 5 21
77 50 43
83 6 14
83 101 23
25 61 32
51 89 35
88 11 2
66 32 31
16 18 32
66 44 5
28 86 5
79 23 18
63 48 15
36 21 38
25 103 34
62 103 6
82 21 30
87 76 19
37 96 13
105 83 4
33 10 5
45 31 46
32 72 35
106 8 33
20 101 31
40 106 23
8 105 46
12 70 30
30 14 13
88 67 24
66 48 17
56 84 7
75 13 17
104 91 12
23 4 34
56 42 10
93 99 28
68 23 15
89 110 45
37 91 19
25 88 26
35 63 44
9 60 41
16 100 42
91 95 2
28 62 34
5 106 22
48 25 4
66 93 24
110 35 20
20 54 40
44 104 39
1 24 47
6 11 18
98 88 44
72 19 15
4 83 7
67 29 7
50 77 43
87 34 36
62 80 36
45 42 32
4 21 32
78 39 7
65 13 6
88 35 49
2 41 17
84 8 41
3 17 37
94 16 32
19 102 4
57 80 19
35 15 8
71 48 47
93 99 5
52 37 4
36 47 45
84 15 22
70 33 35
108 93 3
68 33 42
45 4 41
86 105 7
103 89 3
109 19 22
33 66 34
27 7 50
72 7 18
107 83 50
50 74 15
50 20 44
55 87 6
94 54 36
96 7 41
57 44 37
28 99 14
17 73 6
102 63 18
7 103 22
83 69 29
59 68 15
62 49 25
20 5 17
86 25 19
95 12 7
46 32 49
90 83 14
71 79 11
75 76 27
80 24 38
82 43 44
108 92 15
58 45 6
16 28 8
61 106 38
77 7 12
21 40 35
103 1 47
4 2 31
72 37 18
14 5 31
59 50 2
95 3 43
71 72 8
76 106 22
25 34 45
83 58 28
71 10 33
13 11 18
97 66 11
12 75 34
11 24 20
19 105 27
7 21 46
21 43 45
71 70 20
97 58 43
79 33 35
60 8 8
99 70 10
59 52 47
52 104 48
33 81 32
51 40 2
93 110 5
106 7 41
11 93 12
30 108 24
31 104 22
12 102 29
33 70 22
6 3 9
94 27 31
72 39 20
75 45 16
29 80 18
68 22 23
99 93 35
35 9 40
51 15 30
26 73 17
61 16 14
102 70 48
1 12 40
22 6 22
43 82 43
46 37 33
81 47 2
88 81 47
44 42 31
14 73 35
89 80 25
64 54 6
68 78 39
10 34 22
100 91 15
87 78 9
66 35 22
63 27 21
21 55 32
41 6 28
59 34 12
33 9 20
79 26 9
89 102 49
5 33 40
100 39 4
10 27 19
58 35 32
21 5 31
37 59 11
10 18 50
84 38 36
33 39 48
80 97 12
28 49 39
97 53 26
22 25 13
65 91 14
40 64 6
39 40 33
20 17 17
41 71 13
39 93 8
71 74 8
73 78 33
70 89 19
29 15 14
43 49 23
11 68 17
22 67 15
78 71 47
6 59 2
53 4 27
58 91 48
28 102 50
61 99 25
109 25 5
44 106 29
45 110 31
99 88 18
94 12 6
37 10 10
44 23 31
103 92 17
83 100 20
97 91 30
29 64 28
25 71 38
100 107 36
34 37 27
83 42 15
50 24 17
103 61 29
76 79 30
4 89 30
25 30 6
83 19 31
102 21 24
97 73 18
16 107 39
78 90 38
18 71 28
64 68 39
70 104 39
53 13 4
43 97 40
15 87 36
93 36 45
65 14 36
26 38 13
99 53 32
83 46 21
71 104 7
110 24 48
84 34 15
102 47 18
105 43 9
69 1 38
88 91 45
21 101 17
97 3 38
48 73 1
92 89 26
94 7 48
30 5 6
92 108 39
40 22 22
7 90 27
58 81 17
11 80 4
109 105 11
86 69 33
51 4 47
5 48 37
24 51 13
22 78 37
108 105 42
82 81 15
43 71 23
33 88 38
61 50 2
53 100 13
88 42 45
48 76 11
8 31 31
91 36 31
79 74 39
29 97 38
82 12 37
43 83 33
28 59 43
106 102 16
26 79 28
87 70 31
49 38 45
4 31 38
80 35 27
12 94 28
56 91 22
15 76 3
27 90 5
90 14 16
98 3 20
98 71 38
108 52 44
36 99 48
83 45 38
48 75 24
43 26 29
54 70 23
87 81 45
89 26 21
35 31 30
82 9 3
5 62 34
51 38 22
12 55 41
8 81 45
76 60 7
14 65 3
102 23 24
49 46 26
16 95 18
26 49 13
94 56 38
103 3 14
73 108 23
57 55 45
82 87 44
54 32 1
104 58 11
56 82 30
49 30 18
19 100 13
37 100 15
53 19 37
103 106 26
70 54 28
54 66 30
68 46 31
95 47 43
3 54 10
19 62 23
39 81 37
81 110 2
52 91 30
26 41 14
79 9 44
51 26 25
13 73 35
66 82 41
1 110 34
45 40 19
22 5 6
86 53 15
3 68 30
101 104 21
33 57 4
39 54 19
31 3 40
45 71 6
26 108 40
21 107 23
13 43 12
28 95 14
92 16 31
84 26 6
39 4 18
96 59 21
99 26 46
22 84 43
33 49 36
21 68 31
24 62 17
92 69 42
80 107 6
92 48 19
64 45 22
18 61 30
97 61 10
51 19 21
96 31 44
35 28 10
95 25 32
42 29 21
17 2 37
88 38 6
61 56 7
107 5 41
90 35 29
14 3 40
5 36 30
14 57 11
53 44 43
57 50 28
55 50 35
71 42 35
27 60 9
110 77 26
47 56 32
78 87 8
35 73 17
47 76 10
21 32 6
74 60 49
105 72 12
46 5 43
96 103 41
40 16 30
43 92 49
96 69 48
99 3 39
70 49 47
61 83 2
55 4 40
53 60 29
98 41 14
12 100 38
93 17 12
69 53 29
104 24 8
3 60 44
75 86 24
64 18 18
13 69 19
37 77 21
106 32 40
52 107 28
95 47 33
105 56 8
53 75 44
50 19 3
30 99 30
85 73 15
12 32 25
12 51 38
70 47 15
59 61 43
102 61 18
107 95 33
4 69 9
67 102 14
15 29 16
83 47 50
107 77 15
67 92 49
38 53 19
105 63 25
6 42 27
5 107 8
105 83 3
49 61 9
57 45 47
72 15 3
15 41 26
84 71 3
26 78 43
24 20 10
43 108 6
102 56 24
27 47 24
36 14 34
11 52 6
50 47 42
48 40 10
18 43 8
14 57 1
4 42 33
84 10 29
44 71 5
43 55 36
40 12 14
37 69 30
109 104 3
22 37 42
23 59 5
72 57 41
35 73 7
67 82 13
69 87 3
88 63 25
63 44 21
60 66 22
108 54 33
105 59 32
56 107 31
95 1 15
104 102 25
38 11 30
72 18 49
30 94 13
82 102 31
42 48 2
54 42 26
86 64 33
54 62 4
89 104 42
57 35 10
15 44 8
87 37 40
108 5 33
19 109 42
35 14 42
29 24 10
28 59 36
108 61 50
63 62 47
36 68 18
3 83 17
88 101 29
82 76 14
106 65 27
81 45 2
104 79 13
10 13 3
43 4 47
3 33 16
53 108 31
9 4 36
83 55 45
65 28 26
110 47 7
30 90 20
61 47 10
70 34 35
77 107 8
98 75 1
18 24 7
2 77 10
76 35 20
86 71 49
60 88 23
30 91 21
19 37 31
28 51 36
13 99 9
11 6 30
24 102 33
49 101 35
40 61 4
17 33 5
11 21 9
109 37 47
80 85 47
61 81 44
8 105 35
46 75 46
20 79 1
32 100 42
18 51 2
15 35 21
31 108 14
96 87 41
6 25 49
27 15 30
62 72 49
94 71 16
103 36 40
30 55 39
55 61 24
110 77 6
91 21 42
61 86 15
86 105 19
81 29 7
66 51 47
49 41 25
28 39 39
38 102 22
7 91 24
19 45 12
59 42 33
96 5 7
72 7 30
5 91 31
72 101 37
57 75 37
23 61 41
29 11 25
55 95 22
49 3 35
56 35 32
73 65 32
91 25 48
108 36 11
77 23 27
9 103 27
71 18 8
1 51 26
14 2 33
72 94 34
20 74 43
5 64 50
84 91 28
91 90 34
25 74 9
50 3 3
52 106 7
10 49 23
72 71 50
38 76 5
76 20 26
91 19 10
4 22 22
22 98 19
67 86 14
102 68 1
95 87 49
61 66 14
95 47 13
53 89 8
76 62 28
74 68 10
105 67 3
4 26 28
84 43 29
41 29 38
71 64 16
12 75 46
102 74 17
52 101 13
100 108 18
45 5 31
8 102 15
86 63 35
99 48 4
86 21 38
11 6 20
18 46 21
21 55 31
61 92 44
101 75 49
16 104 50
108 49 43
63 51 5
51 21 1
1 60 8
48 70 13
101 6 35
14 89 14
107 78 45
109 68 24
11 85 20
45 53 49
60 23 5
6 56 27
79 91 24
104 86 25
106 50 14
39 52 6
19 51 40
76 81 18
32 104 2
40 11 29
79 7 30
45 80 2
6 70 47
80 55 50
108 23 26
23 18 33
20 9 48
70 2 49
17 13 21
1 86 1
73 30 28
73 49 41
64 42 44
22 79 24
102 92 47
107 79 18
60 88 26
76 79 29
98 4 29
77 56 14
68 7 27
53 63 4
52 33 13
27 45 20
101 89 46
78 15 43
6 62 47
34 38 27
98 80 24
33 73 16
58 6 17
87 79 22
12 50 7
17 24 8
100 81 18
1 33 3
34 31 24
105 47 15
11 13 13
12 75 36
37 75 3
66 40 4
64 32 7
95 38 39
65 69 43
81 8 36
34 24 21
103 39 17
107 64 15
100 43 27
92 59 38
96 30 3
42 3 36
32 15 28
104 84 49
103 61 41
20 35 18
67 66 3
80 97 1
3 50 26
15 72 32
56 79 47
75 14 31
82 74 47
33 54 16
51 54 24
15 87 48
43 76 29
21 17 30
56 71 42
61 53 47
28 103 4
6 16 29
57 40 23
17 76 31
7 79 30
47 62 35
80 59 10
69 33 2
17 34 34
73 71 19
35 97 11
77 106 5
14 85 11
19 4 39
54 94 6
42 59 30
73 64 16
10 3 36
34 88 18
54 60 13
59 74 50
43 106 29
104 93 31
60 28 50
59 78 20
21 17 7
93 76 27
1 2 6
9 87 4
93 91 6
37 100 50
29 110 25
76 12 7
107 104 42
39 42 44
29 71 33
107 62 45
51 8 6
40 108 50
37 73 32
63 15 26
74 20 35
47 39 1
37 97 17
104 62 21
62 98 36
71 28 15
54 104 33
24 29 19
38 51 18
102 84 46
13 14 20
35 86 14
106 101 40
87 36 27
30 74 23
66 107 25
110 104 43
3 106 33
74 108 40
100 22 15
11 12 15
50 61 22
100 83 31
79 39 42
110 44 28
7 89 34
103 110 8
102 39 16
95 49 15
105 5 21
97 88 4
39 15 40
91 89 3
71 55 9
63 58 1
100 79 33
57 65 42
17 7 43
30 104 23
7 2 38
57 10 26
57 2 22
44 56 43
60 17 31
18 25 40
14 20 20
98 7 20
36 89 1
49 80 44
36 35 30
94 30 11
47 30 50
108 71 23
87 29 1
80 87 39
12 52 33
109 5 46
98 32 49
46 86 7
31 34 17
12 56 3
91 15 31
15 90 25
11 3 28
57 93 38
110 89 12
19 12 47
60 26 8
104 69 50
27 40 42
1 16 15
39 16 18
64 34 33
101 77 29
12 47 39
72 30 45
90 9 24
57 58 16
12 5 42
16 83 46
14 68 10
39 88 42
30 87 32
15 56 4
104 58 13
104 98 49
93 66 29
51 75 27
82 99 20
64 45 47
73 78 2
18 8 49
46 23 44
51 4 3
36 99 27
26 83 13
7 81 20
89 6 22
93 40 13
9 17 28
99 75 48
13 81 41
45 101 31
41 42 40
49 99 12
39 34 43
105 38 8
55 62 34
51 29 32
109 55 2
57 73 36
8 62 11
82 84 12
110 28 15
106 36 27
7 43 29
68 9 7
67 60 29
106 47 36
19 76 44
73 13 30
66 14 30
4 43 5
74 42 25
86 110 35
94 80 2
77 43 50
79 47 50
104 46 15
41 80 44
33 56 19
24 2 4
86 18 37
74 15 44
82 99 33
47 8 21
100 51 45
83 34 21
67 18 4
41 54 28
41 65 37
38 110 48
66 71 47
33 80 3
86 34 17
18 99 36
20 4 1
74 17 9
20 45 2
3 67 49
59 31 45
70 9 13
67 108 19
27 89 10
100 78 40
73 6 4
59 99 36
97 71 39
20 98 13
19 100 5
70 96 17
64 26 24
8 1 13
85 7 36
6 22 43
63 22 23
11 14 5
9 48 6
28 82 31
22 99 6
27 81 11
55 69 27
93 47 42
2 24 11
49 10 37
31 22 46
80 26 32
42 1 23
66 30 23
97 48 28
25 69 37
12 24 23
74 80 6
105 37 33
103 37 40
110 78 6
76 96 42
51 68 13
54 42 15
16 10 29
102 30 32
68 69 11
73 96 18
93 96 19
18 99 49
102 95 18
77 46 46
8 83 23
24 102 45
89 74 8
64 44 49
74 34 11
75 97 12
57 37 45
71 38 21
87 92 1
80 64 36
109 57 37
48 28 38
72 58 3
91 65 12
13 110 35
32 104 24
12 31 39
19 52 27
94 51 50
30 89 44
89 16 39
82 109 36
105 56 23
45 59 1
69 2 47
82 26 38
56 42 47
1 25 44
82 38 12
91 12 5
88 63 27
33 5 48
65 92 35
21 26 3
8 95 11
62 39 36
45 10 1
43 10 8
86 44 20
45 21 10
82 75 15
42 58 17
93 54 35
100 20 25
57 110 42
32 17 33
64 16 49
104 86 22
2 53 28
22 4 24
105 97 38
107 42 14
88 78 47
58 3 33
94 21 4
53 79 6
5 30 41
29 69 19
74 49 9
100 85 10
99 6 14
88 94 28
100 96 19
5 27 35
7 31 35
6 102 34
48 85 32
109 98 23
22 101 41
22 7 34
8 60 30
29 1 6
101 4 1
104 41 30
45 12 24
107 68 7
20 77 37
100 47 19
102 98 13
12 5 35
92 69 24
10 92 10
83 13 22
67 66 25
44 16 25
21 56 44
81 65 39
31 10 2
70 72 41
72 45 23
12 93 4
95 103 19
99 13 30
98 63 6
51 36 28
80 28 45
40 56 49
26 62 32
5 19 8
106 15 41
106 107 44
5 94 38
6 71 23
58 83 11
27 22 49
86 89 18
25 95 34
84 8 32
9 1 18
45 31 50
101 76 39
8 22 16
99 9 37
72 15 8
38 3 23
30 85 41
18 29 42
108 102 43
71 51 43
22 41 45
105 52 20
90 94 37
2 34 5
72 14 12
64 78 14
54 86 29
47 2 20
18 75 45
43 6 35
109 11 9
99 108 15
86 9 30
35 72 17
44 58 40
68 101 24
17 58 18
33 77 40
40 88 14
50 77 11
44 19 48
2 48 24
85 45 20
71 90 12
105 9 36
109 14 19
33 28 34
77 98 36
41 18 3
39 18 10
19 18 9
49 48 21
29 95 39
48 70 15
52 87 9
77 6 38
82 54 44
56 30 17
74 10 48
86 59 8
53 73 42
39 52 8
76 105 48
76 12 6
71 83 8
13 11 9
35 29 32
95 100 3
49 51 31
52 78 45
80 93 15
86 51 40
41 53 2
27 79 43
102 5 45
21 85 33
84 4 16
8 59 32
67 27 28
70 27 1
27 52 25
110 30 8
62 88 21
81 103 33
29 41 45
60 59 50
93 83 42
102 55 18
21 109 17
6 74 24
48 55 12
51 103 49
12 89 1
63 81 6
25 87 20
24 21 50
91 32 21
29 68 35
79 49 6
27 109 43
96 44 48
69 44 1
16 67 3
22 10 47
17 76 20
99 104 35
79 30 29
105 47 17
31 1 42
47 54 20
23 90 37
104 36 39
85 51 48
41 21 26
50 54 18
91 48 1
36 92 33
67 103 31
99 4 33
40 3 9
97 5 5
74 71 13
3 13 25
80 73 19
65 61 41
80 92 32
12 65 30
108 26 15
32 87 49
30 92 47
3 73 12
90 9 46
1 73 19
107 29 32
1 31 22
1 104 6
100 41 41
18 93 30
27 45 35
8 97 13
79 18 32
64 80 27
17 107 21
86 16 36
40 13 31
104 36 16
81 88 8
106 86 45
87 104 30
99 85 35
69 96 24
64 20 12
21 54 36
36 92 10
19 74 21
21 12 39
34 64 36
36 28 25
44 93 1
43 82 47
99 47 8
28 64 14
22 5 30
88 32 9
45 60 21
14 93 17
61 79 43
44 1 3
90 41 6
20 68 31
46 63 31
28 76 24
22 51 33
30 93 25
65 15 23
84 71 37
76 22 17
47 31 27
79 105 13
106 71 42
29 82 8
25 90 20
1 4 17
102 82 3
5 48 28
82 20 27
56 37 1
74 71 3
81 38 20
55 33 6
3 13 15
89 18 31
94 95 8
106 68 9
21 35 35
30 61 50
96 9 21
27 44 24
43 44 33
73 33 7
77 97 20
43 75 20
99 20 3
2 73 33
88 47 7
39 28 40
49 39 1
20 99 31
34 60 20
64 91 26
71 92 37
86 57 27
101 39 50
9 56 32
14 69 23
38 80 19
57 28 41
76 3 17
21 62 30
71 13 9
60 67 29
97 110 25
25 90 33
98 106 23
60 74 37
85 54 26
92 66 46
85 12 29
27 40 31
61 6 43
63 38 25
31 57 25
33 3 47
10 67 13
